<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.19	09:00:00	179395	179875	179343	179875	53677	144566	1
2021.04.19	09:06:00	179875	180023	179624	179742	60937	193553	1
2021.04.19	09:12:00	179749	179764	179565	179631	37778	124434	1
2021.04.19	09:18:00	179639	179653	179528	179624	33895	108317	1
2021.04.19	09:24:00	179617	179742	179609	179646	37620	123374	1
2021.04.19	09:30:00	179646	179653	179402	179469	55434	179586	1
2021.04.19	09:36:00	179469	179580	179366	179462	48089	171796	1
2021.04.19	09:42:00	179454	179535	179432	179469	24004	85745	1
2021.04.19	09:48:00	179469	179558	179454	179491	20909	76935	1
2021.04.19	09:54:00	179491	179528	179425	179439	20045	71468	1
2021.04.19	10:00:00	179447	179469	179255	179277	76401	266764	1
2021.04.19	10:06:00	179284	179307	179107	179181	72192	255519	1
2021.04.19	10:12:00	179181	179314	179070	179262	62082	219554	1
2021.04.19	10:18:00	179255	179454	179159	179211	77877	270840	1
2021.04.19	10:24:00	179211	179321	179048	179070	56354	199557	1
2021.04.19	10:30:00	179078	179506	178982	179484	108237	399868	1
2021.04.19	10:36:00	179484	179705	179366	179380	105926	391210	1
2021.04.19	10:42:00	179388	179513	179144	179233	88692	327926	1
2021.04.19	10:48:00	179240	179594	179188	179484	68385	240617	1
2021.04.19	10:54:00	179491	179550	179240	179307	61142	229211	1
2021.04.19	11:00:00	179307	179380	178827	179004	104058	391501	1
2021.04.19	11:06:00	179004	179055	178790	178967	72837	290555	1
2021.04.19	11:12:00	178967	179277	178937	179203	77519	292362	1
2021.04.19	11:18:00	179211	179558	179166	179476	75959	323134	1
2021.04.19	11:24:00	179476	179831	179358	179816	86021	362967	1
2021.04.19	11:30:00	179809	180119	179772	179993	79847	338871	1
2021.04.19	11:36:00	179993	180229	179897	179927	73170	302314	1
2021.04.19	11:42:00	179927	179941	179705	179772	56052	245942	1
2021.04.19	11:48:00	179779	179971	179720	179757	50931	229774	1
2021.04.19	11:54:00	179764	179794	179572	179580	48781	213567	1
2021.04.19	12:00:00	179580	179779	179432	179690	78000	333851	1
2021.04.19	12:06:00	179690	180274	179646	180170	90720	379512	1
2021.04.19	12:12:00	180170	180170	179897	180052	51189	221937	1
2021.04.19	12:18:00	180060	180222	179949	180170	43131	188667	1
2021.04.19	12:24:00	180163	180768	180141	180717	90769	376998	1
2021.04.19	12:30:00	180717	180835	180628	180709	51264	206812	1
2021.04.19	12:36:00	180709	180709	180502	180517	37884	144474	1
2021.04.19	12:42:00	180517	180547	180229	180281	45505	176958	1
2021.04.19	12:48:00	180274	180480	180229	180384	37228	148464	1
2021.04.19	12:54:00	180384	180429	180311	180384	23756	101530	1
2021.04.19	13:00:00	180384	180502	180192	180421	44961	183026	1
2021.04.19	13:06:00	180421	180569	180362	180414	36086	131544	1
2021.04.19	13:12:00	180421	180665	180259	180569	44883	168303	1
2021.04.19	13:18:00	180569	180584	180384	180436	22786	82623	1
2021.04.19	13:24:00	180429	180436	180192	180259	31129	115479	1
2021.04.19	13:30:00	180251	180266	179809	179927	60325	229647	1
2021.04.19	13:36:00	179927	180045	179727	179779	44166	179467	1
2021.04.19	13:42:00	179772	179838	179580	179676	45047	186467	1
2021.04.19	13:48:00	179676	179897	179587	179838	43576	173231	1
2021.04.19	13:54:00	179845	179860	179705	179831	27231	107335	1
2021.04.19	14:00:00	179823	179978	179786	179949	29847	121942	1
2021.04.19	14:06:00	179956	180037	179838	179875	36808	153865	1
2021.04.19	14:12:00	179868	180067	179809	179919	38132	140703	1
2021.04.19	14:18:00	179912	180023	179875	179971	25714	92670	1
2021.04.19	14:24:00	179971	180096	179868	180045	31866	121811	1
2021.04.19	14:30:00	180045	180178	179934	180155	46607	172388	1
2021.04.19	14:36:00	180163	180296	180030	180030	48457	171602	1
2021.04.19	14:42:00	180030	180141	180008	180052	27892	99401	1
2021.04.19	14:48:00	180052	180089	179868	180000	33587	132906	1
2021.04.19	14:54:00	180008	180111	179934	180023	27649	106084	1
2021.04.19	15:00:00	180015	180170	179978	180060	32396	120734	1
2021.04.19	15:06:00	180060	180119	179875	180082	35813	135422	1
2021.04.19	15:12:00	180082	180200	180037	180104	35059	130676	1
2021.04.19	15:18:00	180104	180665	180052	180547	70225	267257	1
2021.04.19	15:24:00	180554	180613	180296	180311	40737	149300	1
2021.04.19	15:30:00	180303	180318	180000	180060	52026	212766	1
2021.04.19	15:36:00	180060	180096	179735	179949	57141	237008	1
2021.04.19	15:42:00	179956	180000	179794	179794	34254	139878	1
2021.04.19	15:48:00	179794	179964	179786	179934	31815	135635	1
2021.04.19	15:54:00	179927	180037	179838	179956	28955	119892	1
2021.04.19	16:00:00	179956	180060	179786	179890	38382	151078	1
2021.04.19	16:06:00	179890	179986	179727	179897	38365	150628	1
2021.04.19	16:12:00	179897	179949	179609	179617	39574	155477	1
2021.04.19	16:18:00	179617	179683	179255	179358	67981	270207	1
2021.04.19	16:24:00	179358	179388	178731	178856	86509	399602	1
2021.04.19	16:30:00	178849	179115	178760	179085	50751	217819	1
2021.04.19	16:36:00	179085	179181	179041	179151	31480	140300	1
2021.04.19	16:42:00	179159	179417	179144	179366	42248	172381	1
2021.04.19	16:48:00	179358	179454	179307	179388	32206	145710	1
2021.04.19	16:54:00	179388	179410	179284	179358	23484	102961	1
2021.04.19	17:00:00	179358	179395	179048	179166	31793	127668	1
2021.04.19	17:06:00	179166	179203	179107	179174	14142	59904	1
2021.04.19	17:12:00	179174	179262	179115	179240	13491	55952	1
2021.04.19	17:18:00	179233	179262	179122	179159	10682	41843	1
2021.04.19	17:24:00	179166	179196	179092	179129	12630	51234	1
2021.04.19	17:30:00	179129	179174	179041	179092	11329	44278	1
2021.04.19	17:36:00	179092	179240	179063	179203	13780	54096	1
2021.04.19	17:42:00	179203	179284	179196	179262	11442	47111	1
2021.04.19	17:48:00	179262	179321	179166	179218	10829	41859	1
