<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.16	16:00:00	600905.22	602955.61	597352.57	599910.48	22111	42250	1
2025.05.19	08:00:00	595809.71	602549.59	593028.49	602062.37	69538	115877	1
2025.05.19	12:00:00	602062.37	608660.14	601087.93	604234.56	70192	127001	1
2025.05.19	16:00:00	604214.26	610527.82	603239.82	607381.19	29439	54113	1
2025.05.20	08:00:00	605249.60	607584.20	601859.36	604254.86	64739	105111	1
2025.05.20	12:00:00	604234.56	615927.85	603950.35	610101.51	71389	130112	1
2025.05.20	16:00:00	610020.30	620921.86	609411.28	616333.87	38091	67031	1
2025.05.21	08:00:00	616354.17	627844.45	613674.46	627742.95	77896	118787	1
2025.05.21	12:00:00	627722.64	633853.50	612151.89	616861.69	134770	235055	1
2025.05.21	16:00:00	616922.59	626484.29	614770.70	622160.21	42816	78444	1
2025.05.22	08:00:00	638218.19	645323.48	635152.76	637142.24	76930	131786	1
2025.05.22	12:00:00	637223.44	643882.12	635538.47	643740.02	59530	114644	1
2025.05.22	16:00:00	643780.62	652936.30	639578.34	650906.22	33884	67773	1
2025.05.23	08:00:00	635599.38	638725.71	625063.23	634523.43	80057	136524	1
2025.05.23	12:00:00	634584.33	635883.59	623763.98	625976.77	63982	126177	1
2025.05.23	16:00:00	625936.17	627763.25	619785.01	623906.08	21325	42030	1
2025.05.26	08:00:00	631356.50	633569.29	629833.93	632087.33	42033	61848	1
2025.05.26	12:00:00	632229.43	637243.74	628311.37	629549.72	51628	72956	1
2025.05.26	16:00:00	629448.22	631924.92	628676.78	630625.67	15355	20546	1
2025.05.27	08:00:00	631884.32	638319.69	626200.08	629265.51	76305	116844	1
2025.05.27	12:00:00	629306.11	636492.61	626971.51	630869.28	55191	93567	1
2025.05.27	16:00:00	630788.07	632087.33	624616.61	625124.14	19348	32716	1
2025.05.28	08:00:00	626443.69	629468.52	621855.70	622383.52	69839	103284	1
2025.05.28	12:00:00	622383.52	624393.31	620008.32	621307.58	57258	98004	1
2025.05.28	16:00:00	621185.77	622870.74	617714.32	619988.02	27148	45919	1
2025.05.29	08:00:00	628088.06	629529.42	612943.62	617409.81	79999	120424	1
2025.05.29	12:00:00	617511.32	618059.44	607706.00	607868.41	66033	111363	1
2025.05.29	16:00:00	607909.01	612395.50	606548.86	610000.00	25627	42801	1
2025.05.30	08:00:00	608200.00	612520.00	604040.00	610800.00	80314	122399	1
2025.05.30	12:00:00	610800.00	612740.00	599220.00	605680.00	86434	155946	1
2025.05.30	16:00:00	605640.00	608200.00	603380.00	608080.00	29330	52263	1
2025.06.02	08:00:00	600320.00	602100.00	595220.00	599040.00	80936	125615	1
2025.06.02	12:00:00	599040.00	602940.00	597820.00	599780.00	73804	136420	1
2025.06.02	16:00:00	599760.00	603500.00	598060.00	602220.00	29694	52281	1
2025.06.03	08:00:00	604740.00	609600.00	603820.00	608620.00	87004	135591	1
2025.06.03	12:00:00	608600.00	610840.00	601280.00	604760.00	78737	144815	1
2025.06.03	16:00:00	604740.00	607300.00	600440.00	601560.00	35252	61448	1
2025.06.04	08:00:00	599000.00	599120.00	592300.00	597300.00	75336	117768	1
2025.06.04	12:00:00	597260.00	601480.00	596940.00	598960.00	57424	107861	1
2025.06.04	16:00:00	598940.00	599940.00	594680.00	595240.00	24301	42100	1
2025.06.05	08:00:00	596840.00	600800.00	587100.00	591440.00	87827	143326	1
2025.06.05	12:00:00	591460.00	592620.00	578020.00	580640.00	82734	157911	1
2025.06.05	16:00:00	580640.00	581200.00	564340.00	568500.00	57992	99425	1
2025.06.06	08:00:00	586500.00	594040.00	584420.00	593800.00	82309	131308	1
2025.06.06	12:00:00	593780.00	597400.00	586960.00	587380.00	77167	143756	1
2025.06.06	16:00:00	587380.00	587960.00	584840.00	586640.00	25237	45833	1
2025.06.09	08:00:00	605900.00	608500.00	601800.00	606600.00	78920	126194	1
2025.06.09	12:00:00	606660.00	610220.00	605500.00	608580.00	73144	135572	1
2025.06.09	16:00:00	608560.00	619560.00	607680.00	619560.00	31742	56531	1
2025.06.10	08:00:00	613620.00	615200.00	607400.00	608720.00	68885	112520	1
2025.06.10	12:00:00	608740.00	615120.00	607020.00	613740.00	69800	125796	1
2025.06.10	16:00:00	613720.00	619960.00	613180.00	613480.00	44681	77581	1
2025.06.11	08:00:00	611240.00	616540.00	610460.00	613780.00	80023	130265	1
2025.06.11	12:00:00	613780.00	614720.00	605300.00	607280.00	69014	129594	1
2025.06.11	16:00:00	607300.00	609180.00	605500.00	606840.00	25515	41470	1
2025.06.12	08:00:00	596000.00	601460.00	593740.00	600520.00	63015	102498	1
2025.06.12	12:00:00	600580.00	605400.00	596660.00	599960.00	72752	131447	1
2025.06.12	16:00:00	599940.00	602100.00	589680.00	592500.00	39447	66370	1
2025.06.13	08:00:00	588520.00	590340.00	581240.00	586420.00	77227	126029	1
2025.06.13	12:00:00	586440.00	591920.00	583540.00	585960.00	77331	136974	1
2025.06.13	16:00:00	585920.00	588860.00	584360.00	588320.00	22137	38814	1
2025.06.16	08:00:00	595180.00	596520.00	589840.00	595180.00	53391	175034	1
2025.06.16	12:00:00	595180.00	598460.00	594900.00	598400.00	37854	177198	1
2025.06.16	16:00:00	598400.00	601620.00	598220.00	599940.00	23080	131024	1
2025.06.17	08:00:00	584100.00	584980.00	576600.00	577540.00	82545	542774	1
2025.06.17	12:00:00	577540.00	578240.00	569220.00	577000.00	74743	558242	1
2025.06.17	16:00:00	577000.00	581920.00	575500.00	576280.00	34267	237962	1
2025.06.18	08:00:00	578880.00	580180.00	571420.00	575840.00	104437	588362	1
2025.06.18	12:00:00	575860.00	579040.00	572200.00	572500.00	107440	625898	1
2025.06.18	16:00:00	572540.00	578640.00	571880.00	576200.00	31009	252257	1
2025.06.20	08:00:00	583460.00	584860.00	573180.00	573720.00	83747	607778	1
2025.06.20	12:00:00	573740.00	578120.00	565500.00	571320.00	105341	820663	1
2025.06.20	16:00:00	571320.00	574260.00	570420.00	571940.00	30371	245939	1
2025.06.23	08:00:00	561520.00	569200.00	557800.00	562020.00	99450	701440	1
2025.06.23	12:00:00	562060.00	570200.00	551960.00	568020.00	128185	881752	1
2025.06.23	16:00:00	568020.00	575340.00	566540.00	572920.00	37842	252389	1
2025.06.24	08:00:00	578380.00	581900.00	577000.00	581560.00	69748	361502	1
2025.06.24	12:00:00	581580.00	586700.00	579520.00	584060.00	59724	376600	1
2025.06.24	16:00:00	584060.00	586580.00	581900.00	586160.00	26812	158337	1
2025.06.25	08:00:00	591040.00	601080.00	591040.00	598160.00	70822	453972	1
2025.06.25	12:00:00	598100.00	599020.00	593020.00	597400.00	62188	427177	1
2025.06.25	16:00:00	597380.00	602400.00	597120.00	599260.00	28730	175141	1
2025.06.26	08:00:00	603386.51	607013.44	597611.80	600671.38	67631	343056	1
2025.06.26	12:00:00	600651.12	601076.63	596193.45	598949.10	50554	314164	1
2025.06.26	16:00:00	598989.63	601988.42	586690.50	596700.00	20351	104016	1
2025.06.27	08:00:00	595000.00	604080.00	591020.00	593280.00	55197	339107	1
2025.06.27	12:00:00	593320.00	597440.00	591400.00	594560.00	55690	365951	1
2025.06.27	16:00:00	594480.00	596940.00	593680.00	595460.00	13812	97629	1
2025.06.30	08:00:00	598560.00	601040.00	589800.00	589980.00	58875	279770	1
2025.06.30	12:00:00	589960.00	593840.00	588320.00	588980.00	51437	309544	1
2025.06.30	16:00:00	588940.00	592820.00	588740.00	589120.00	18641	117683	1
2025.07.01	08:00:00	585000.00	591060.00	582160.00	583320.00	55651	327278	1
2025.07.01	12:00:00	583180.00	586740.00	582240.00	583840.00	42989	284132	1
2025.07.01	16:00:00	583760.00	584820.00	580500.00	583500.00	20639	134092	1
2025.07.02	08:00:00	592780.00	597480.00	591920.00	596080.00	53100	289613	1
2025.07.02	12:00:00	596100.00	603160.00	594480.00	601640.00	60030	410116	1
2025.07.02	16:00:00	601660.00	601660.00	599340.00	601180.00	16904	124096	1
2025.07.03	08:00:00	602060.00	605460.00	598100.00	600740.00	66764	482669	1
2025.07.03	12:00:00	600700.00	602040.00	597620.00	600520.00	37135	285040	1
2025.07.03	16:00:00	600460.00	601900.00	599800.00	601260.00	9917	86196	1
2025.07.04	08:00:00	596660.00	597220.00	587960.00	589500.00	43888	282824	1
2025.07.04	12:00:00	589500.00	590400.00	587100.00	588440.00	26767	160816	1
2025.07.04	16:00:00	588440.00	589300.00	585420.00	589220.00	10355	50785	1
2025.07.07	08:00:00	593580.00	597940.00	593400.00	595800.00	45595	263055	1
2025.07.07	12:00:00	595780.00	599580.00	594160.00	597380.00	49059	309512	1
2025.07.07	16:00:00	597340.00	598860.00	595300.00	597640.00	20104	100999	1
2025.07.08	08:00:00	601380.00	601500.00	596240.00	596800.00	44677	217556	1
2025.07.08	12:00:00	596720.00	599740.00	594860.00	598960.00	34409	171598	1
2025.07.08	16:00:00	598900.00	598980.00	596620.00	597420.00	10848	66440	1
2025.07.09	08:00:00	600300.00	604900.00	597260.00	600240.00	48839	226239	1
2025.07.09	12:00:00	600220.00	606320.00	598880.00	605540.00	41432	199096	1
2025.07.09	16:00:00	605600.00	628300.00	605420.00	625740.00	63890	341499	1
2025.07.10	08:00:00	628620.00	629880.00	615780.00	621960.00	35850	290621	0
2025.07.10	12:00:00	621880.00	638220.00	620680.00	634880.00	42034	388868	0
2025.07.10	16:00:00	634860.00	656300.00	631880.00	646000.00	13983	118646	0
2025.07.11	08:00:00	659120.00	665200.00	658280.00	661540.00	35564	241570	0
2025.07.11	12:00:00	661500.00	662920.00	654120.00	657700.00	33065	244349	0
2025.07.11	16:00:00	657680.00	662480.00	655580.00	660060.00	11876	95159	0
2025.07.14	08:00:00	680000.00	683340.00	675440.00	678420.00	36953	255639	0
2025.07.14	12:00:00	678360.00	678460.00	666640.00	672160.00	37236	260739	0
2025.07.14	16:00:00	672120.00	677420.00	671560.00	674480.00	14459	88002	0
2025.07.15	08:00:00	657140.00	663100.00	646720.00	648260.00	41218	319783	0
2025.07.15	12:00:00	648340.00	662620.00	646960.00	653020.00	46474	388206	0
2025.07.15	16:00:00	652980.00	655800.00	649400.00	653420.00	13731	121027	0
2025.07.16	08:00:00	664420.00	668320.00	659740.00	667060.00	51480	219058	1
2025.07.16	12:00:00	667140.00	671660.00	662580.00	668380.00	65846	387775	1
2025.07.16	16:00:00	668360.00	673000.00	664660.00	671780.00	21475	109553	1
2025.07.17	08:00:00	662860.00	665960.00	658720.00	664080.00	46037	208001	1
2025.07.17	12:00:00	664140.00	668500.00	661640.00	667060.00	49835	256903	1
2025.07.17	16:00:00	667020.00	674420.00	660160.00	673020.00	24676	135231	1
2025.07.18	08:00:00	666660.00	667980.00	652940.00	657740.00	58367	259448	1
2025.07.18	12:00:00	657760.00	660920.00	654620.00	658880.00	42165	183630	1
2025.07.18	16:00:00	658800.00	660820.00	655040.00	657480.00	18904	97350	1
2025.07.21	08:00:00	658720.00	668160.00	656900.00	662780.00	45639	214469	1
2025.07.21	12:00:00	662780.00	663520.00	653320.00	653720.00	46399	255270	1
2025.07.21	16:00:00	653700.00	656180.00	650960.00	653360.00	23275	145757	1
2025.07.22	08:00:00	664080.00	669360.00	658920.00	665060.00	55479	280223	1
2025.07.22	12:00:00	665020.00	671640.00	660920.00	669320.00	42563	250486	1
2025.07.22	16:00:00	669320.00	670200.00	665660.00	667520.00	18777	100701	1
2025.07.23	08:00:00	661620.00	664160.00	654180.00	659100.00	50369	245526	1
2025.07.23	12:00:00	659140.00	660700.00	650040.00	655680.00	44354	248878	1
2025.07.23	16:00:00	655640.00	656500.00	649520.00	650460.00	15793	97635	1
