<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.19	09:00:00	179395	180023	179343	179809	92725	265785	1
2021.04.19	09:10:00	179801	179816	179528	179572	72449	237504	1
2021.04.19	09:20:00	179565	179742	179535	179646	58733	190955	1
2021.04.19	09:30:00	179646	179653	179366	179388	79825	264371	1
2021.04.19	09:40:00	179388	179580	179380	179484	57435	209672	1
2021.04.19	09:50:00	179476	179528	179425	179439	31221	111487	1
2021.04.19	10:00:00	179447	179469	179107	179225	129175	451093	1
2021.04.19	10:10:00	179218	179454	179070	179380	114550	404808	1
2021.04.19	10:20:00	179380	179439	179048	179070	101181	356333	1
2021.04.19	10:30:00	179078	179705	178982	179676	169565	628967	1
2021.04.19	10:40:00	179668	179705	179144	179476	157281	573070	1
2021.04.19	10:50:00	179476	179594	179240	179307	105536	386795	1
2021.04.19	11:00:00	179307	179380	178790	178952	157799	598902	1
2021.04.19	11:10:00	178952	179277	178834	179255	112414	439037	1
2021.04.19	11:20:00	179262	179831	179240	179816	146181	622580	1
2021.04.19	11:30:00	179809	180229	179772	179956	130315	542687	1
2021.04.19	11:40:00	179956	180015	179705	179927	101951	439203	1
2021.04.19	11:50:00	179927	179934	179572	179580	76515	348578	1
2021.04.19	12:00:00	179580	180274	179432	180163	148932	629742	1
2021.04.19	12:10:00	180155	180178	179897	180067	83508	363380	1
2021.04.19	12:20:00	180067	180768	179971	180717	121369	507843	1
2021.04.19	12:30:00	180717	180835	180547	180613	74082	298337	1
2021.04.19	12:40:00	180606	180702	180229	180347	72644	277828	1
2021.04.19	12:50:00	180347	180480	180311	180384	48911	202073	1
2021.04.19	13:00:00	180384	180569	180192	180532	67949	266372	1
2021.04.19	13:10:00	180532	180665	180259	180488	66011	245660	1
2021.04.19	13:20:00	180488	180525	180192	180259	45885	168943	1
2021.04.19	13:30:00	180251	180266	179809	179838	84269	327056	1
2021.04.19	13:40:00	179838	179868	179580	179668	76456	312814	1
2021.04.19	13:50:00	179676	179897	179587	179831	59620	236277	1
2021.04.19	14:00:00	179823	180037	179786	179890	55576	231457	1
2021.04.19	14:10:00	179890	180067	179809	179934	57061	213284	1
2021.04.19	14:20:00	179934	180096	179868	180045	49730	186250	1
2021.04.19	14:30:00	180045	180296	179934	180170	81310	293438	1
2021.04.19	14:40:00	180170	180237	180008	180023	47717	175030	1
2021.04.19	14:50:00	180023	180111	179868	180023	55165	213913	1
2021.04.19	15:00:00	180015	180170	179875	179956	54450	205047	1
2021.04.19	15:10:00	179956	180274	179941	180215	64142	239857	1
2021.04.19	15:20:00	180207	180665	180192	180311	95638	358485	1
2021.04.19	15:30:00	180303	180318	179794	179823	89804	375729	1
2021.04.19	15:40:00	179831	180000	179735	179838	63420	254215	1
2021.04.19	15:50:00	179845	180037	179786	179956	50967	215235	1
2021.04.19	16:00:00	179956	180060	179727	179838	66970	265507	1
2021.04.19	16:10:00	179838	179949	179528	179587	68403	269369	1
2021.04.19	16:20:00	179587	179594	178731	178856	135438	592116	1
2021.04.19	16:30:00	178849	179174	178760	179137	72907	317355	1
2021.04.19	16:40:00	179144	179439	179085	179343	62863	263624	1
2021.04.19	16:50:00	179343	179454	179284	179358	44399	198192	1
2021.04.19	17:00:00	179358	179395	179048	179137	41990	172377	1
2021.04.19	17:10:00	179129	179262	179115	179233	20073	80206	1
2021.04.19	17:20:00	179240	179255	179092	179129	20675	84018	1
2021.04.19	17:30:00	179129	179211	179041	179196	19985	79202	1
2021.04.19	17:40:00	179188	179284	179166	179270	20774	82604	1
2021.04.19	17:50:00	179270	179321	179144	179166	8083	37580	1
2021.04.20	09:00:00	178509	178812	178354	178627	83477	233153	1
2021.04.20	09:10:00	178620	178952	178590	178834	85963	277062	1
2021.04.20	09:20:00	178834	178945	178605	178635	71772	226050	1
2021.04.20	09:30:00	178635	178731	178576	178620	49423	164161	1
2021.04.20	09:40:00	178620	178753	178605	178709	45217	165711	1
2021.04.20	09:50:00	178709	178723	178539	178716	52503	189480	1
2021.04.20	10:00:00	178716	179292	178583	179203	160982	581041	1
2021.04.20	10:10:00	179211	179786	179063	179720	178207	704624	1
2021.04.20	10:20:00	179720	179757	179336	179410	109292	418458	1
2021.04.20	10:30:00	179410	179565	179151	179174	140190	548643	1
2021.04.20	10:40:00	179181	179181	178421	178494	174964	738866	1
2021.04.20	10:50:00	178494	178745	178266	178546	164602	686602	1
2021.04.20	11:00:00	178546	178731	178435	178686	85247	360732	1
2021.04.20	11:10:00	178694	179380	178664	179159	157131	631805	1
2021.04.20	11:20:00	179159	179343	179033	179159	101515	386040	1
2021.04.20	11:30:00	179166	179181	178613	178686	116705	462418	1
2021.04.20	11:40:00	178686	178686	178421	178590	96880	406274	1
2021.04.20	11:50:00	178598	178797	178332	178664	112881	467600	1
2021.04.20	12:00:00	178672	178878	178428	178819	94989	374478	1
2021.04.20	12:10:00	178819	178856	178302	178347	89233	363754	1
2021.04.20	12:20:00	178347	178384	177933	178118	122371	522215	1
2021.04.20	12:30:00	178118	178251	177786	177985	106459	438598	1
2021.04.20	12:40:00	177985	178317	177941	178214	87034	360904	1
2021.04.20	12:50:00	178221	178458	177992	178435	66756	283250	1
2021.04.20	13:00:00	178428	178553	178118	178266	80837	327885	1
2021.04.20	13:10:00	178266	178347	177926	178140	61463	247642	1
2021.04.20	13:20:00	178133	178302	178015	178044	51490	209371	1
2021.04.20	13:30:00	178044	178177	177992	178015	43379	173290	1
2021.04.20	13:40:00	178015	178059	177933	177956	39383	162264	1
2021.04.20	13:50:00	177956	178081	177645	177874	76771	325109	1
2021.04.20	14:00:00	177874	177882	177564	177682	67080	269679	1
2021.04.20	14:10:00	177675	177970	177623	177896	53498	220736	1
2021.04.20	14:20:00	177889	177919	177572	177793	68877	281745	1
2021.04.20	14:30:00	177793	177941	177727	177837	50498	209112	1
2021.04.20	14:40:00	177837	178125	177778	177882	72861	299169	1
2021.04.20	14:50:00	177882	178317	177874	178214	65655	273423	1
2021.04.20	15:00:00	178214	178435	178162	178199	68007	285612	1
2021.04.20	15:10:00	178199	178207	177852	177985	71839	289229	1
2021.04.20	15:20:00	177992	178111	177719	177845	69031	270186	1
2021.04.20	15:30:00	177852	177933	177660	177749	53848	219822	1
2021.04.20	15:40:00	177756	178022	177741	177889	59328	249701	1
2021.04.20	15:50:00	177896	177933	177668	177778	54190	218005	1
2021.04.20	16:00:00	177771	178081	177756	178022	49860	209894	1
2021.04.20	16:10:00	178022	178111	177926	178029	37833	153430	1
2021.04.20	16:20:00	178029	178096	177764	177764	46773	185965	1
2021.04.20	16:30:00	177771	177800	177579	177719	59479	252507	1
2021.04.20	16:40:00	177719	178140	177712	178029	76135	307280	1
2021.04.20	16:50:00	178037	178118	177941	178000	38005	159095	1
2021.04.20	17:00:00	178000	178022	177756	177800	41253	168986	1
2021.04.20	17:10:00	177800	177815	177675	177756	30441	122161	1
2021.04.20	17:20:00	177764	177778	177586	177645	20784	83128	1
2021.04.20	17:30:00	177645	177682	177601	177616	13819	56655	1
2021.04.20	17:40:00	177609	177756	177594	177727	23010	81484	1
2021.04.20	17:50:00	177727	177749	177557	177579	11432	36786	1
2021.04.22	09:00:00	178325	178605	177867	178568	125500	343070	1
2021.04.22	09:10:00	178561	178723	178435	178642	83670	259746	1
2021.04.22	09:20:00	178642	178701	178472	178502	58746	179706	1
2021.04.22	09:30:00	178509	178775	178465	178605	77905	251107	1
2021.04.22	09:40:00	178605	178804	178561	178694	61394	202932	1
2021.04.22	09:50:00	178694	178915	178679	178886	66126	230941	1
2021.04.22	10:00:00	178893	179277	178893	179137	129069	434758	1
2021.04.22	10:10:00	179137	179181	178864	178930	97408	336632	1
2021.04.22	10:20:00	178923	179055	178642	179026	139425	489684	1
2021.04.22	10:30:00	179026	179336	178849	178989	178981	664131	1
2021.04.22	10:40:00	178989	179063	178310	178443	153618	592943	1
2021.04.22	10:50:00	178450	178561	177513	177586	191216	766725	1
2021.04.22	11:00:00	177594	177734	177195	177328	163470	635172	1
2021.04.22	11:10:00	177335	178000	177291	177992	123989	479899	1
2021.04.22	11:20:00	177992	178458	177882	178421	133986	541514	1
2021.04.22	11:30:00	178421	179151	178406	178834	137979	589868	1
2021.04.22	11:40:00	178834	178871	178302	178391	113076	447740	1
2021.04.22	11:50:00	178391	178406	177941	178081	104295	431212	1
2021.04.22	12:00:00	178081	178295	177978	178236	82215	344739	1
2021.04.22	12:10:00	178236	178384	178125	178251	64501	282362	1
2021.04.22	12:20:00	178258	178317	177956	178007	58575	240375	1
2021.04.22	12:30:00	178007	178140	177793	177919	93089	369969	1
2021.04.22	12:40:00	177919	178435	177911	178229	87620	332356	1
2021.04.22	12:50:00	178236	178295	178066	178111	58266	221749	1
2021.04.22	13:00:00	178111	178376	177956	178295	67398	263620	1
2021.04.22	13:10:00	178302	178494	178192	178347	70358	274778	1
2021.04.22	13:20:00	178339	178686	178302	178384	86986	339717	1
2021.04.22	13:30:00	178384	178458	178118	178369	67989	270977	1
2021.04.22	13:40:00	178369	178553	178207	178332	64016	237506	1
2021.04.22	13:50:00	178339	178406	178088	178162	58022	224437	1
2021.04.22	14:00:00	178162	178332	177003	177262	148989	621407	1
2021.04.22	14:10:00	177262	177269	176693	176723	150984	603343	1
2021.04.22	14:20:00	176723	177520	176627	177439	137275	529006	1
2021.04.22	14:30:00	177439	177549	177151	177343	86881	346744	1
2021.04.22	14:40:00	177343	177350	176767	176937	102440	400372	1
2021.04.22	14:50:00	176929	177476	176796	177262	102659	408002	1
2021.04.22	15:00:00	177262	177335	176796	177254	95288	361547	1
2021.04.22	15:10:00	177262	177439	177114	177402	60549	235656	1
2021.04.22	15:20:00	177394	177800	177239	177719	85005	359149	1
2021.04.22	15:30:00	177727	177756	177380	177453	60899	247243	1
2021.04.22	15:40:00	177453	177513	177210	177284	62291	252660	1
2021.04.22	15:50:00	177284	177372	177025	177239	69416	271185	1
2021.04.22	16:00:00	177239	177328	176841	176870	68556	276121	1
2021.04.22	16:10:00	176870	177033	176612	176900	91845	369126	1
2021.04.22	16:20:00	176900	176959	176700	176900	62770	240716	1
2021.04.22	16:30:00	176900	177202	176833	176900	77422	313377	1
2021.04.22	16:40:00	176900	176996	176752	176782	52665	246727	1
2021.04.22	16:50:00	176782	176974	176641	176804	54866	236232	1
2021.04.22	17:00:00	176804	177033	176782	176988	32923	125441	1
2021.04.22	17:10:00	176981	177143	176900	177025	34439	130014	1
2021.04.22	17:20:00	177025	177173	177003	177151	20160	75753	1
2021.04.22	17:30:00	177143	177158	177018	177129	19977	73297	1
2021.04.22	17:40:00	177129	177527	177121	177453	34903	118632	1
2021.04.22	17:50:00	177446	177572	177306	177557	18058	58621	1
2021.04.23	09:00:00	178214	178458	177970	178229	136695	330761	1
2021.04.23	09:10:00	178229	178317	177919	177919	73372	223324	1
2021.04.23	09:20:00	177926	178096	177800	177926	98038	291561	1
2021.04.23	09:30:00	177926	178125	177904	178066	61082	189783	1
2021.04.23	09:40:00	178059	178192	177963	177978	54289	173442	1
2021.04.23	09:50:00	177970	178266	177933	178029	75401	236731	1
2021.04.23	10:00:00	178029	178140	177771	177867	101638	335572	1
2021.04.23	10:10:00	177867	178517	177823	177985	189937	627835	1
2021.04.23	10:20:00	177985	178273	177852	178133	135120	454264	1
2021.04.23	10:30:00	178125	179048	177956	178856	249514	895976	1
2021.04.23	10:40:00	178856	179048	178664	178967	131573	461899	1
2021.04.23	10:50:00	178967	179115	178465	178524	136009	490174	1
2021.04.23	11:00:00	178524	178649	178170	178221	130628	478226	1
2021.04.23	11:10:00	178214	178502	178111	178140	114927	430820	1
2021.04.23	11:20:00	178147	178590	178096	178376	122733	451825	1
2021.04.23	11:30:00	178369	178782	178133	178170	135401	478619	1
2021.04.23	11:40:00	178170	178310	177919	178236	115951	446904	1
2021.04.23	11:50:00	178229	178295	177778	177933	117955	463426	1
2021.04.23	12:00:00	177941	178465	177874	178207	119661	445022	1
2021.04.23	12:10:00	178207	178236	177919	178088	66955	268580	1
2021.04.23	12:20:00	178088	178147	177623	177808	83545	305044	1
2021.04.23	12:30:00	177815	178140	177712	177956	76219	258241	1
2021.04.23	12:40:00	177956	178007	177786	177926	52747	187904	1
2021.04.23	12:50:00	177919	178362	177889	177948	92052	311428	1
2021.04.23	13:00:00	177956	178236	177933	178184	53843	184651	1
2021.04.23	13:10:00	178192	178288	177963	177992	52041	171651	1
2021.04.23	13:20:00	177992	178096	177941	178000	29625	102998	1
2021.04.23	13:30:00	178007	178553	178000	178155	81146	288815	1
2021.04.23	13:40:00	178155	178354	178007	178111	60884	211112	1
2021.04.23	13:50:00	178111	178458	178088	178413	49292	181436	1
2021.04.23	14:00:00	178406	178627	178369	178553	72306	249354	1
2021.04.23	14:10:00	178546	178627	178480	178509	41005	144278	1
2021.04.23	14:20:00	178517	178627	178428	178472	46396	168619	1
2021.04.23	14:30:00	178465	178649	178465	178480	41903	153585	1
2021.04.23	14:40:00	178487	178561	178162	178214	63958	225438	1
2021.04.23	14:50:00	178214	178310	178125	178162	49794	176250	1
2021.04.23	15:00:00	178162	178280	178015	178037	52388	181669	1
2021.04.23	15:10:00	178044	178170	177992	178059	41808	140214	1
2021.04.23	15:20:00	178059	178509	178051	178332	72166	253272	1
2021.04.23	15:30:00	178339	178443	178184	178302	43610	161686	1
2021.04.23	15:40:00	178302	178627	178295	178472	57617	220116	1
2021.04.23	15:50:00	178472	178561	178406	178546	38968	157703	1
2021.04.23	16:00:00	178553	178576	178332	178347	43441	164986	1
2021.04.23	16:10:00	178339	178694	178317	178657	49293	182893	1
2021.04.23	16:20:00	178657	178952	178649	178856	70313	263554	1
2021.04.23	16:30:00	178864	178900	178731	178804	36216	136159	1
2021.04.23	16:40:00	178797	178878	178642	178694	43296	164332	1
2021.04.23	16:50:00	178701	178731	178561	178561	35146	143141	1
2021.04.23	17:00:00	178561	178620	178480	178546	29929	115273	1
2021.04.23	17:10:00	178539	178834	178465	178753	38438	132329	1
2021.04.23	17:20:00	178753	178908	178709	178804	24371	87934	1
2021.04.23	17:30:00	178804	178812	178642	178694	22109	81612	1
2021.04.23	17:40:00	178686	178908	178679	178878	25770	73363	1
2021.04.23	17:50:00	178886	179033	178790	178982	17479	42304	1
2021.04.26	09:00:00	179336	179535	179203	179262	96682	219884	1
2021.04.26	09:10:00	179255	179284	179107	179144	58182	164184	1
2021.04.26	09:20:00	179151	179159	178967	179070	68443	205691	1
2021.04.26	09:30:00	179063	179159	178923	179129	81095	260869	1
2021.04.26	09:40:00	179122	179247	179033	179211	71695	223536	1
2021.04.26	09:50:00	179211	179454	179166	179351	93917	315205	1
2021.04.26	10:00:00	179358	179498	179218	179462	112094	368302	1
2021.04.26	10:10:00	179469	179720	179380	179668	180427	580619	1
2021.04.26	10:20:00	179676	179764	179425	179565	109109	350318	1
2021.04.26	10:30:00	179565	179609	179115	179307	176500	587658	1
2021.04.26	10:40:00	179314	179351	178856	178967	179296	646829	1
2021.04.26	10:50:00	178960	179425	178790	179270	143927	534686	1
2021.04.26	11:00:00	179277	179307	178753	178819	125297	488854	1
2021.04.26	11:10:00	178827	179070	178731	179026	98007	388384	1
2021.04.26	11:20:00	179026	179137	178694	178937	101370	386267	1
2021.04.26	11:30:00	178937	179129	178841	179078	91641	349798	1
2021.04.26	11:40:00	179078	179240	178923	178960	97245	372870	1
2021.04.26	11:50:00	178967	179270	178900	179092	84425	318724	1
2021.04.26	12:00:00	179100	179299	179019	179107	76908	292510	1
2021.04.26	12:10:00	179100	179115	178627	178864	125127	456283	1
2021.04.26	12:20:00	178864	178878	178642	178709	49321	181660	1
2021.04.26	12:30:00	178709	178709	178258	178494	115652	441678	1
2021.04.26	12:40:00	178487	178613	178413	178435	57354	209131	1
2021.04.26	12:50:00	178435	178583	178273	178531	62815	231214	1
2021.04.26	13:00:00	178531	178598	178376	178509	47149	175942	1
2021.04.26	13:10:00	178509	178664	178487	178635	37598	138061	1
2021.04.26	13:20:00	178635	178797	178458	178576	70374	253628	1
