<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.19	13:04:00	180436	180502	180407	180421	10282	40760	1
2021.04.19	13:06:00	180421	180495	180362	180421	9599	34478	1
2021.04.19	13:08:00	180421	180569	180414	180532	13389	48868	1
2021.04.19	13:10:00	180532	180569	180399	180414	13098	48198	1
2021.04.19	13:12:00	180421	180421	180259	180281	14806	55489	1
2021.04.19	13:14:00	180281	180347	180266	180325	6190	20827	1
2021.04.19	13:16:00	180318	180665	180318	180569	23887	91987	1
2021.04.19	13:18:00	180569	180584	180473	180488	8030	29159	1
2021.04.19	13:20:00	180488	180525	180436	180443	7545	27002	1
2021.04.19	13:22:00	180443	180443	180384	180436	7211	26462	1
2021.04.19	13:24:00	180429	180436	180355	180370	6490	24855	1
2021.04.19	13:26:00	180362	180370	180288	180303	8615	32178	1
2021.04.19	13:28:00	180303	180318	180192	180259	16024	58446	1
2021.04.19	13:30:00	180251	180266	179809	179934	37087	140587	1
2021.04.19	13:32:00	179941	180030	179912	179978	13283	50236	1
2021.04.19	13:34:00	179971	180023	179927	179927	9955	38824	1
2021.04.19	13:36:00	179927	180045	179882	179941	13021	52695	1
2021.04.19	13:38:00	179934	179956	179823	179838	10923	44714	1
2021.04.19	13:40:00	179838	179868	179727	179779	20222	82058	1
2021.04.19	13:42:00	179772	179823	179720	179772	10828	47554	1
2021.04.19	13:44:00	179772	179838	179580	179668	22144	87678	1
2021.04.19	13:46:00	179676	179735	179624	179676	12075	51235	1
2021.04.19	13:48:00	179676	179757	179646	179668	11187	44289	1
2021.04.19	13:50:00	179676	179749	179587	179735	12880	50025	1
2021.04.19	13:52:00	179742	179897	179698	179838	19509	78917	1
2021.04.19	13:54:00	179845	179853	179705	179772	12225	50322	1
2021.04.19	13:56:00	179772	179838	179735	179816	7595	29002	1
2021.04.19	13:58:00	179823	179860	179757	179831	7411	28011	1
2021.04.19	14:00:00	179823	179912	179786	179860	10339	38331	1
2021.04.19	14:02:00	179860	179927	179860	179919	7727	32415	1
2021.04.19	14:04:00	179912	179978	179912	179949	11781	51196	1
2021.04.19	14:06:00	179956	180037	179853	179919	16784	69951	1
2021.04.19	14:08:00	179927	179956	179853	179890	8945	39564	1
2021.04.19	14:10:00	179890	179941	179838	179875	11079	44350	1
2021.04.19	14:12:00	179868	180067	179845	179919	18296	68346	1
2021.04.19	14:14:00	179919	179949	179809	179904	14328	51035	1
2021.04.19	14:16:00	179912	179934	179868	179919	5508	21322	1
2021.04.19	14:18:00	179912	179986	179875	179934	7850	28231	1
2021.04.19	14:20:00	179934	180000	179897	179971	8382	31321	1
2021.04.19	14:22:00	179964	180023	179919	179971	9482	33118	1
2021.04.19	14:24:00	179971	179993	179868	179978	10277	39021	1
2021.04.19	14:26:00	179978	180008	179890	179971	9000	37435	1
2021.04.19	14:28:00	179964	180096	179964	180045	12589	45355	1
2021.04.19	14:30:00	180045	180052	179934	179956	13188	54563	1
2021.04.19	14:32:00	179956	180141	179949	180045	16069	56826	1
2021.04.19	14:34:00	180052	180178	179949	180155	17350	60999	1
2021.04.19	14:36:00	180163	180296	180155	180237	19520	66859	1
2021.04.19	14:38:00	180229	180251	180082	180170	15183	54191	1
2021.04.19	14:40:00	180170	180237	180030	180030	13754	50552	1
2021.04.19	14:42:00	180030	180141	180008	180089	12459	43262	1
2021.04.19	14:44:00	180089	180119	180015	180082	7834	28130	1
2021.04.19	14:46:00	180082	180141	180037	180052	7599	28009	1
2021.04.19	14:48:00	180052	180074	180008	180023	6071	25077	1
2021.04.19	14:50:00	180023	180082	180008	180060	5791	23826	1
2021.04.19	14:52:00	180052	180089	179868	180000	21725	84003	1
2021.04.19	14:54:00	180008	180074	179949	180045	8951	35656	1
2021.04.19	14:56:00	180052	180111	179934	179986	12252	45841	1
2021.04.19	14:58:00	179978	180060	179941	180023	6446	24587	1
2021.04.19	15:00:00	180015	180170	180015	180060	14089	50381	1
2021.04.19	15:02:00	180052	180074	179978	180045	10272	40799	1
2021.04.19	15:04:00	180045	180104	179986	180060	8035	29554	1
2021.04.19	15:06:00	180060	180067	179934	179978	11487	43597	1
2021.04.19	15:08:00	179971	179978	179875	179956	10567	40716	1
2021.04.19	15:10:00	179956	180119	179941	180082	13759	51109	1
2021.04.19	15:12:00	180082	180155	180037	180096	10817	41554	1
2021.04.19	15:14:00	180089	180200	180067	180148	12880	47548	1
2021.04.19	15:16:00	180148	180192	180074	180104	11362	41574	1
2021.04.19	15:18:00	180104	180274	180052	180215	15324	58072	1
2021.04.19	15:20:00	180207	180584	180192	180532	34816	134983	1
2021.04.19	15:22:00	180539	180665	180517	180547	20085	74202	1
2021.04.19	15:24:00	180554	180613	180480	180517	13319	49833	1
2021.04.19	15:26:00	180510	180591	180407	180414	13186	46277	1
2021.04.19	15:28:00	180407	180436	180296	180311	14232	53190	1
2021.04.19	15:30:00	180303	180318	180155	180170	20071	80829	1
2021.04.19	15:32:00	180170	180178	180000	180037	18863	80088	1
2021.04.19	15:34:00	180030	180148	180023	180060	13092	51849	1
2021.04.19	15:36:00	180060	180096	179860	179941	19449	84740	1
2021.04.19	15:38:00	179941	180000	179794	179823	18329	78223	1
2021.04.19	15:40:00	179831	179956	179735	179949	19363	74045	1
2021.04.19	15:42:00	179956	180000	179875	179949	14048	57535	1
2021.04.19	15:44:00	179949	179949	179816	179831	10198	42183	1
2021.04.19	15:46:00	179831	179919	179794	179794	10008	40160	1
2021.04.19	15:48:00	179794	179949	179786	179838	9803	40292	1
2021.04.19	15:50:00	179845	179904	179786	179860	11426	50178	1
2021.04.19	15:52:00	179860	179964	179853	179934	10586	45165	1
2021.04.19	15:54:00	179927	180000	179838	179978	10428	43904	1
2021.04.19	15:56:00	179978	180037	179912	179941	10965	43669	1
2021.04.19	15:58:00	179941	180030	179912	179956	7562	32319	1
2021.04.19	16:00:00	179956	180030	179875	180000	11211	44853	1
2021.04.19	16:02:00	180000	180060	179927	179964	9940	37866	1
2021.04.19	16:04:00	179964	179993	179786	179890	17231	68359	1
2021.04.19	16:06:00	179890	179986	179764	179860	14590	59202	1
2021.04.19	16:08:00	179860	179919	179727	179838	13998	55227	1
2021.04.19	16:10:00	179838	179941	179823	179897	9777	36199	1
2021.04.19	16:12:00	179897	179949	179845	179912	6979	27820	1
2021.04.19	16:14:00	179919	179927	179698	179720	15247	59326	1
2021.04.19	16:16:00	179720	179823	179609	179617	17348	68331	1
2021.04.19	16:18:00	179617	179683	179528	179587	19052	77693	1
2021.04.19	16:20:00	179587	179594	179417	179454	22796	89136	1
2021.04.19	16:22:00	179462	179469	179255	179358	26133	103378	1
2021.04.19	16:24:00	179358	179388	179055	179115	27126	116656	1
2021.04.19	16:26:00	179115	179196	178864	178967	27647	130804	1
2021.04.19	16:28:00	178960	178967	178731	178856	31736	152142	1
2021.04.19	16:30:00	178849	179004	178760	178952	23316	97509	1
2021.04.19	16:32:00	178952	179011	178886	179004	12631	55508	1
2021.04.19	16:34:00	179004	179115	178982	179085	14804	64802	1
2021.04.19	16:36:00	179085	179159	179041	179151	13352	58599	1
2021.04.19	16:38:00	179151	179174	179092	179137	8804	40937	1
2021.04.19	16:40:00	179144	179181	179085	179151	9324	40764	1
2021.04.19	16:42:00	179159	179299	179144	179262	15410	63633	1
2021.04.19	16:44:00	179262	179417	179247	179388	17337	69283	1
2021.04.19	16:46:00	179395	179402	179307	179366	9501	39465	1
2021.04.19	16:48:00	179358	179439	179343	179343	11291	50479	1
2021.04.19	16:50:00	179343	179425	179307	179388	11422	52389	1
2021.04.19	16:52:00	179395	179454	179336	179388	9493	42842	1
2021.04.19	16:54:00	179388	179410	179314	179358	7162	32162	1
2021.04.19	16:56:00	179351	179380	179307	179321	7251	31902	1
2021.04.19	16:58:00	179329	179358	179284	179358	9071	38897	1
2021.04.19	17:00:00	179358	179395	179048	179055	17371	70420	1
2021.04.19	17:02:00	179063	179233	179048	179211	10027	39044	1
2021.04.19	17:04:00	179203	179218	179137	179166	4395	18204	1
2021.04.19	17:06:00	179166	179203	179107	179115	6437	28111	1
2021.04.19	17:08:00	179115	179174	179107	179137	3760	16598	1
2021.04.19	17:10:00	179129	179188	179129	179174	3945	15195	1
2021.04.19	17:12:00	179174	179188	179129	179159	2821	13635	1
2021.04.19	17:14:00	179159	179174	179115	179174	3098	12653	1
2021.04.19	17:16:00	179174	179262	179166	179240	7572	29664	1
2021.04.19	17:18:00	179233	179262	179218	179233	2637	9059	1
2021.04.19	17:20:00	179240	179255	179174	179225	3747	15572	1
2021.04.19	17:22:00	179218	179225	179122	179159	4298	17212	1
2021.04.19	17:24:00	179166	179196	179092	179122	5419	21753	1
2021.04.19	17:26:00	179115	179129	179092	179107	2973	12312	1
2021.04.19	17:28:00	179100	179159	179100	179129	4238	17169	1
2021.04.19	17:30:00	179129	179174	179115	179137	3884	14121	1
2021.04.19	17:32:00	179137	179166	179107	179107	2145	9439	1
2021.04.19	17:34:00	179107	179115	179041	179092	5300	20718	1
2021.04.19	17:36:00	179092	179100	179063	179078	2506	9776	1
2021.04.19	17:38:00	179078	179211	179070	179196	6150	25148	1
2021.04.19	17:40:00	179188	179240	179166	179203	5124	19172	1
2021.04.19	17:42:00	179203	179255	179196	179233	4643	19028	1
2021.04.19	17:44:00	179218	179284	179218	179255	4898	20746	1
2021.04.19	17:46:00	179247	179277	179247	179262	1901	7337	1
2021.04.19	17:48:00	179262	179277	179166	179270	4208	16321	1
2021.04.19	17:50:00	179270	179321	179181	179247	4519	18312	1
2021.04.19	17:52:00	179233	179284	179203	179218	2102	7226	1
2021.04.19	17:54:00	179218	179262	179144	179166	1462	12042	1
2021.04.20	09:00:00	178509	178812	178354	178524	28971	74705	1
2021.04.20	09:02:00	178524	178613	178362	178583	18775	47557	1
2021.04.20	09:04:00	178590	178605	178487	178509	11924	33865	1
2021.04.20	09:06:00	178517	178627	178465	178613	15168	50298	1
2021.04.20	09:08:00	178605	178649	178576	178627	8639	26728	1
2021.04.20	09:10:00	178620	178672	178590	178642	11376	38008	1
2021.04.20	09:12:00	178649	178775	178613	178627	18239	63871	1
2021.04.20	09:14:00	178627	178716	178605	178701	10846	33891	1
2021.04.20	09:16:00	178701	178871	178672	178864	23806	73921	1
2021.04.20	09:18:00	178864	178952	178804	178834	21696	67371	1
2021.04.20	09:20:00	178834	178945	178819	178900	15239	45970	1
2021.04.20	09:22:00	178900	178915	178753	178775	15931	49093	1
2021.04.20	09:24:00	178775	178790	178672	178709	17213	55128	1
2021.04.20	09:26:00	178716	178738	178672	178709	8915	28734	1
2021.04.20	09:28:00	178716	178723	178605	178635	14474	47125	1
2021.04.20	09:30:00	178635	178731	178627	178694	14637	47652	1
2021.04.20	09:32:00	178686	178731	178672	178679	7124	23444	1
2021.04.20	09:34:00	178672	178686	178576	178672	13089	42460	1
2021.04.20	09:36:00	178672	178716	178635	178664	9760	33834	1
2021.04.20	09:38:00	178664	178694	178613	178620	4813	16771	1
2021.04.20	09:40:00	178620	178672	178605	178657	7579	28159	1
2021.04.20	09:42:00	178649	178723	178635	178664	9580	36228	1
2021.04.20	09:44:00	178672	178753	178635	178649	12154	42373	1
2021.04.20	09:46:00	178649	178679	178605	178642	6910	25418	1
2021.04.20	09:48:00	178649	178745	178642	178709	8994	33533	1
2021.04.20	09:50:00	178709	178723	178635	178657	7527	26919	1
2021.04.20	09:52:00	178664	178672	178598	178620	8050	29175	1
2021.04.20	09:54:00	178613	178664	178539	178627	16915	61660	1
2021.04.20	09:56:00	178635	178709	178620	178649	11934	42651	1
2021.04.20	09:58:00	178649	178716	178613	178716	8077	29075	1
2021.04.20	10:00:00	178716	178827	178613	178642	37881	134197	1
2021.04.20	10:02:00	178642	178775	178627	178664	14677	52732	1
2021.04.20	10:04:00	178672	178701	178583	178672	10595	37487	1
2021.04.20	10:06:00	178664	178923	178664	178908	29702	103191	1
2021.04.20	10:08:00	178915	179292	178864	179203	68127	253434	1
2021.04.20	10:10:00	179211	179277	179063	179218	34687	134731	1
2021.04.20	10:12:00	179211	179417	179196	179410	40531	160087	1
2021.04.20	10:14:00	179410	179521	179336	179447	36807	139860	1
2021.04.20	10:16:00	179454	179646	179395	179550	35226	139240	1
2021.04.20	10:18:00	179550	179786	179550	179720	30956	130706	1
2021.04.20	10:20:00	179720	179757	179580	179639	24935	95132	1
2021.04.20	10:22:00	179646	179676	179491	179506	20823	85575	1
2021.04.20	10:24:00	179506	179565	179447	179454	19114	70922	1
2021.04.20	10:26:00	179454	179476	179343	179432	22372	84518	1
2021.04.20	10:28:00	179432	179550	179336	179410	22048	82311	1
2021.04.20	10:30:00	179410	179462	179262	179299	29272	116046	1
2021.04.20	10:32:00	179299	179417	179211	179351	28527	117025	1
2021.04.20	10:34:00	179351	179565	179314	179417	35295	132871	1
2021.04.20	10:36:00	179410	179462	179262	179329	21748	83049	1
2021.04.20	10:38:00	179329	179373	179151	179174	25348	99652	1
2021.04.20	10:40:00	179181	179181	179048	179107	33460	131335	1
2021.04.20	10:42:00	179115	179166	179019	179085	19551	89191	1
2021.04.20	10:44:00	179078	179115	178797	178834	37117	146620	1
2021.04.20	10:46:00	178827	178878	178561	178635	43972	183663	1
2021.04.20	10:48:00	178642	178649	178421	178494	40864	188057	1
2021.04.20	10:50:00	178494	178745	178384	178576	47306	196520	1
2021.04.20	10:52:00	178568	178598	178266	178509	47722	195007	1
2021.04.20	10:54:00	178502	178723	178443	178709	33457	134747	1
2021.04.20	10:56:00	178709	178723	178524	178553	19344	86046	1
2021.04.20	10:58:00	178546	178613	178465	178546	16773	74282	1
2021.04.20	11:00:00	178546	178583	178435	178509	19562	89631	1
2021.04.20	11:02:00	178517	178649	178450	178605	18022	79695	1
2021.04.20	11:04:00	178613	178642	178472	178627	15489	61735	1
2021.04.20	11:06:00	178635	178709	178553	178649	18456	69935	1
2021.04.20	11:08:00	178649	178731	178576	178686	13718	59736	1
2021.04.20	11:10:00	178694	179063	178664	179026	45687	175419	1
2021.04.20	11:12:00	179019	179144	178982	179122	25817	111173	1
2021.04.20	11:14:00	179122	179277	179070	179196	34056	136067	1
2021.04.20	11:16:00	179203	179380	179181	179343	25700	104589	1
2021.04.20	11:18:00	179343	179380	179115	179159	25871	104557	1
2021.04.20	11:20:00	179159	179321	179033	179307	28814	107099	1
2021.04.20	11:22:00	179307	179343	179166	179181	16798	66720	1
2021.04.20	11:24:00	179188	179270	179070	179137	22493	82883	1
2021.04.20	11:26:00	179129	179159	179033	179085	13910	53621	1
2021.04.20	11:28:00	179085	179277	179078	179159	19500	75717	1
2021.04.20	11:30:00	179166	179181	178982	179100	24700	93912	1
2021.04.20	11:32:00	179092	179100	178967	178982	14230	56329	1
2021.04.20	11:34:00	178989	179004	178775	178812	32864	128733	1
2021.04.20	11:36:00	178812	178819	178635	178672	26833	106045	1
2021.04.20	11:38:00	178672	178775	178613	178686	18078	77399	1
2021.04.20	11:40:00	178686	178686	178539	178590	21507	93136	1
2021.04.20	11:42:00	178598	178649	178472	178576	21556	93754	1
2021.04.20	11:44:00	178583	178590	178421	178465	17318	69335	1
2021.04.20	11:46:00	178458	178620	178435	178524	20559	87034	1
2021.04.20	11:48:00	178524	178627	178450	178590	15940	63015	1
2021.04.20	11:50:00	178598	178642	178539	178553	14697	57831	1
2021.04.20	11:52:00	178553	178620	178428	178502	20866	97514	1
2021.04.20	11:54:00	178509	178605	178332	178583	31259	127809	1
2021.04.20	11:56:00	178590	178797	178576	178731	31794	128294	1
2021.04.20	11:58:00	178738	178760	178627	178664	14265	56152	1
2021.04.20	12:00:00	178672	178709	178450	178458	23042	89159	1
2021.04.20	12:02:00	178458	178672	178428	178649	18571	71859	1
2021.04.20	12:04:00	178649	178856	178649	178738	26161	105836	1
2021.04.20	12:06:00	178738	178812	178664	178738	12835	53254	1
2021.04.20	12:08:00	178745	178878	178716	178819	14380	54370	1
2021.04.20	12:10:00	178819	178827	178635	178760	16767	65021	1
2021.04.20	12:12:00	178760	178849	178716	178768	10829	44433	1
2021.04.20	12:14:00	178760	178856	178738	178753	9396	39569	1
2021.04.20	12:16:00	178753	178760	178487	178553	25917	102257	1
2021.04.20	12:18:00	178553	178561	178302	178347	26324	112474	1
2021.04.20	12:20:00	178347	178362	178243	178325	21678	94087	1
2021.04.20	12:22:00	178325	178384	178066	178096	34134	149059	1
2021.04.20	12:24:00	178096	178125	177933	178000	30498	130589	1
2021.04.20	12:26:00	178000	178162	178000	178133	18698	76270	1
2021.04.20	12:28:00	178133	178229	178022	178118	17363	72210	1
2021.04.20	12:30:00	178118	178155	178015	178096	13688	57581	1
2021.04.20	12:32:00	178096	178251	178081	178125	17562	72717	1
2021.04.20	12:34:00	178125	178170	177793	177948	37381	151456	1
2021.04.20	12:36:00	177948	178022	177786	177926	23402	97163	1
2021.04.20	12:38:00	177926	177985	177808	177985	14426	59681	1
2021.04.20	12:40:00	177985	178125	177941	178044	20985	89950	1
2021.04.20	12:42:00	178044	178207	177978	178199	16036	64327	1
2021.04.20	12:44:00	178192	178317	178147	178214	21795	88867	1
2021.04.20	12:46:00	178207	178214	178037	178074	15065	60654	1
2021.04.20	12:48:00	178074	178236	178037	178214	13153	57106	1
2021.04.20	12:50:00	178221	178236	178103	178118	9082	39609	1
2021.04.20	12:52:00	178111	178273	177992	178236	18044	75999	1
2021.04.20	12:54:00	178236	178266	178140	178236	10415	45282	1
2021.04.20	12:56:00	178243	178325	178229	178302	10561	44092	1
2021.04.20	12:58:00	178310	178458	178273	178435	18654	78268	1
2021.04.20	13:00:00	178428	178553	178362	178428	21980	94439	1
2021.04.20	13:02:00	178435	178539	178376	178391	12489	50373	1
2021.04.20	13:04:00	178384	178443	178118	178199	24639	97841	1
2021.04.20	13:06:00	178199	178347	178162	178302	13834	54311	1
2021.04.20	13:08:00	178302	178362	178236	178266	7895	30921	1
2021.04.20	13:10:00	178266	178295	178170	178251	10644	41033	1
2021.04.20	13:12:00	178243	178347	178214	178332	7334	30421	1
2021.04.20	13:14:00	178332	178332	177926	178044	23779	97564	1
2021.04.20	13:16:00	178037	178125	177978	178074	10671	42382	1
2021.04.20	13:18:00	178066	178199	178051	178140	9035	36242	1
2021.04.20	13:20:00	178133	178258	178133	178221	11698	49487	1
2021.04.20	13:22:00	178221	178251	178140	178207	7660	33571	1
2021.04.20	13:24:00	178214	178302	178184	178243	9558	40398	1
2021.04.20	13:26:00	178251	178288	178044	178044	13288	50655	1
2021.04.20	13:28:00	178044	178096	178015	178044	9286	35260	1
2021.04.20	13:30:00	178044	178155	177992	178125	13601	54856	1
2021.04.20	13:32:00	178118	178177	178088	178162	6074	26225	1
2021.04.20	13:34:00	178162	178170	178051	178074	7669	33657	1
2021.04.20	13:36:00	178074	178133	178015	178125	8121	28626	1
2021.04.20	13:38:00	178125	178155	178015	178015	7914	29926	1
2021.04.20	13:40:00	178015	178044	177941	178037	11998	46860	1
2021.04.20	13:42:00	178029	178059	177933	178000	10766	47629	1
2021.04.20	13:44:00	178007	178059	177948	177978	7284	30683	1
2021.04.20	13:46:00	177978	178029	177948	178007	4148	16897	1
2021.04.20	13:48:00	178007	178044	177941	177956	5187	20195	1
2021.04.20	13:50:00	177956	178015	177933	177970	6979	31425	1
2021.04.20	13:52:00	177970	178081	177941	177941	10930	43585	1
2021.04.20	13:54:00	177948	177956	177645	177771	33416	145398	1
2021.04.20	13:56:00	177778	177874	177749	177860	13193	54759	1
2021.04.20	13:58:00	177860	177941	177845	177874	12253	49942	1
2021.04.20	14:00:00	177874	177882	177682	177719	17578	70555	1
2021.04.20	14:02:00	177712	177771	177594	177764	17592	69713	1
