<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.10	09:00:00	360980.55	361411.67	359936.80	360186.39	1194	1397	1
2024.07.10	09:10:00	360118.32	361661.26	359619.13	359664.52	1536	1841	1
2024.07.10	09:20:00	359709.90	359914.11	358620.76	359097.26	1267	1616	1
2024.07.10	09:30:00	358983.81	358983.81	355239.90	356419.80	4750	5900	1
2024.07.10	09:40:00	356419.80	356737.46	354309.60	356056.75	2836	3453	1
2024.07.10	09:50:00	356034.06	356918.98	355058.38	356828.22	2121	2570	1
2024.07.10	10:00:00	356828.22	357622.38	355602.95	357123.20	2854	3374	1
2024.07.10	10:10:00	357100.51	357667.77	356124.82	356397.11	1835	2214	1
2024.07.10	10:20:00	356510.56	356896.29	355398.73	356238.27	1912	2217	1
2024.07.10	10:30:00	356215.58	356805.53	354354.98	355965.99	3284	3905	1
2024.07.10	10:40:00	355943.30	356306.35	354014.62	354423.05	3439	4259	1
2024.07.10	10:50:00	354377.67	355897.92	353991.93	355739.09	1960	2391	1
2024.07.10	11:00:00	355761.78	356487.87	355126.45	355716.40	2056	2466	1
2024.07.10	11:10:00	355807.16	356147.51	353991.93	354740.71	2634	3147	1
2024.07.10	11:20:00	354831.47	356215.58	354718.02	355988.68	1415	1700	1
2024.07.10	11:30:00	355920.61	356397.11	355081.07	355761.78	1535	1935	1
2024.07.10	11:40:00	355761.78	355807.16	354309.60	355307.97	1679	2091	1
2024.07.10	11:50:00	355285.28	355784.47	354718.02	355285.28	1246	1436	1
2024.07.10	12:00:00	355330.66	355466.80	354060.00	354445.74	1765	2150	1
2024.07.10	12:10:00	354491.12	356124.82	354423.05	355829.85	1721	2184	1
2024.07.10	12:20:00	355807.16	356419.80	355761.78	356238.27	1327	1728	1
2024.07.10	12:30:00	356238.27	356714.77	355693.71	356283.66	1514	1939	1
2024.07.10	12:40:00	356238.27	357350.10	356011.37	356646.70	2205	2738	1
2024.07.10	12:50:00	356669.39	357123.20	355285.28	355466.80	1707	2243	1
2024.07.10	13:00:00	355512.18	356646.70	355285.28	356306.35	1427	1731	1
2024.07.10	13:10:00	356329.04	357213.96	355852.54	356351.73	1404	1744	1
2024.07.10	13:20:00	356419.80	357440.86	356238.27	357213.96	1305	1616	1
