<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.19	11:35:00	180023	180229	179949	179956	56836	229454	1
2021.04.19	11:40:00	179956	180015	179772	179794	52420	225625	1
2021.04.19	11:45:00	179794	179971	179705	179927	49531	213578	1
2021.04.19	11:50:00	179927	179934	179713	179720	34859	167155	1
2021.04.19	11:55:00	179727	179757	179572	179580	41656	181423	1
2021.04.19	12:00:00	179580	179779	179432	179705	64644	274208	1
2021.04.19	12:05:00	179698	180274	179594	180163	84288	355534	1
2021.04.19	12:10:00	180155	180178	179949	180067	46092	197230	1
2021.04.19	12:15:00	180074	180089	179897	180067	37416	166150	1
2021.04.19	12:20:00	180067	180399	179971	180274	51038	213501	1
2021.04.19	12:25:00	180281	180768	180251	180717	70331	294342	1
2021.04.19	12:30:00	180717	180835	180628	180768	41260	163565	1
2021.04.19	12:35:00	180776	180790	180547	180613	32822	134772	1
2021.04.19	12:40:00	180606	180702	180296	180318	40405	148751	1
2021.04.19	12:45:00	180311	180384	180229	180347	32239	129077	1
2021.04.19	12:50:00	180347	180480	180311	180384	28604	116818	1
2021.04.19	12:55:00	180384	180429	180311	180384	20307	85255	1
2021.04.19	13:00:00	180384	180502	180192	180458	41478	169586	1
2021.04.19	13:05:00	180451	180569	180362	180532	26471	96786	1
2021.04.19	13:10:00	180532	180569	180259	180311	31055	113676	1
2021.04.19	13:15:00	180311	180665	180303	180488	34956	131984	1
2021.04.19	13:20:00	180488	180525	180384	180407	17102	62515	1
2021.04.19	13:25:00	180414	180414	180192	180259	28783	106428	1
2021.04.19	13:30:00	180251	180266	179809	179941	54532	206799	1
2021.04.19	13:35:00	179949	180045	179823	179838	29737	120257	1
2021.04.19	13:40:00	179838	179868	179720	179727	36968	154510	1
2021.04.19	13:45:00	179727	179757	179580	179668	39488	158304	1
2021.04.19	13:50:00	179676	179897	179587	179786	38230	154344	1
2021.04.19	13:55:00	179786	179860	179705	179831	21390	81933	1
2021.04.19	14:00:00	179823	179956	179786	179934	23385	91868	1
2021.04.19	14:05:00	179941	180037	179853	179890	32191	139589	1
2021.04.19	14:10:00	179890	180067	179838	179868	35786	135799	1
2021.04.19	14:15:00	179860	179986	179809	179934	21275	77485	1
2021.04.19	14:20:00	179934	180023	179897	179927	20944	77515	1
2021.04.19	14:25:00	179934	180096	179868	180045	28786	108735	1
2021.04.19	14:30:00	180045	180141	179934	180067	37437	142294	1
2021.04.19	14:35:00	180067	180296	180060	180170	43873	151144	1
2021.04.19	14:40:00	180170	180237	180008	180067	29202	104259	1
2021.04.19	14:45:00	180074	180141	180008	180023	18515	70771	1
2021.04.19	14:50:00	180023	180089	179868	179971	31935	125799	1
2021.04.19	14:55:00	179964	180111	179934	180023	23230	88114	1
2021.04.19	15:00:00	180015	180170	179978	180008	27796	103578	1
2021.04.19	15:05:00	180000	180104	179875	179956	26654	101469	1
2021.04.19	15:10:00	179956	180163	179941	180148	29024	109388	1
2021.04.19	15:15:00	180148	180274	180052	180215	35118	130469	1
2021.04.19	15:20:00	180207	180665	180192	180532	60659	230406	1
2021.04.19	15:25:00	180532	180591	180296	180311	34979	128079	1
2021.04.19	15:30:00	180303	180318	180000	180096	45737	187833	1
2021.04.19	15:35:00	180096	180148	179794	179823	44067	187896	1
2021.04.19	15:40:00	179831	180000	179735	179897	37946	151728	1
2021.04.19	15:45:00	179904	179949	179786	179838	25474	102487	1
2021.04.19	15:50:00	179845	179971	179786	179868	27329	118246	1
2021.04.19	15:55:00	179868	180037	179868	179956	23638	96989	1
2021.04.19	16:00:00	179956	180060	179786	179831	32432	129287	1
2021.04.19	16:05:00	179838	179986	179727	179838	34538	136220	1
2021.04.19	16:10:00	179838	179949	179816	179831	21280	82708	1
2021.04.19	16:15:00	179823	179860	179528	179587	47123	186661	1
2021.04.19	16:20:00	179587	179594	179255	179307	56193	222803	1
2021.04.19	16:25:00	179299	179314	178731	178856	79245	369313	1
2021.04.19	16:30:00	178849	179115	178760	179033	45615	195313	1
2021.04.19	16:35:00	179033	179174	179026	179137	27292	122042	1
2021.04.19	16:40:00	179144	179410	179085	179351	34685	144138	1
2021.04.19	16:45:00	179351	179439	179307	179343	28178	119486	1
2021.04.19	16:50:00	179343	179454	179307	179373	23387	105920	1
2021.04.19	16:55:00	179373	179410	179284	179358	21012	92272	1
2021.04.19	17:00:00	179358	179395	179048	179188	29651	118507	1
2021.04.19	17:05:00	179188	179203	179107	179137	12339	53870	1
2021.04.19	17:10:00	179129	179188	179115	179144	8583	35920	1
2021.04.19	17:15:00	179151	179262	179129	179233	11490	44286	1
2021.04.19	17:20:00	179240	179255	179122	179144	10132	42054	1
2021.04.19	17:25:00	179144	179159	179092	179129	10543	41964	1
2021.04.19	17:30:00	179129	179174	179041	179107	10214	40301	1
2021.04.19	17:35:00	179100	179211	179063	179196	9771	38901	1
2021.04.19	17:40:00	179188	179284	179166	179255	12841	52142	1
2021.04.19	17:45:00	179262	179277	179166	179270	7933	30462	1
2021.04.19	17:50:00	179270	179321	179144	179166	8083	37580	1
2021.04.20	09:00:00	178509	178812	178354	178576	54007	139641	1
2021.04.20	09:05:00	178576	178649	178465	178627	29470	93512	1
2021.04.20	09:10:00	178620	178775	178590	178649	33705	115078	1
2021.04.20	09:15:00	178649	178952	178635	178834	52258	161984	1
2021.04.20	09:20:00	178834	178945	178716	178738	38271	117093	1
2021.04.20	09:25:00	178738	178768	178605	178635	33501	108957	1
2021.04.20	09:30:00	178635	178731	178627	178657	25736	85794	1
2021.04.20	09:35:00	178649	178716	178576	178620	23687	78367	1
2021.04.20	09:40:00	178620	178723	178605	178679	20361	76854	1
2021.04.20	09:45:00	178686	178753	178605	178709	24856	88857	1
2021.04.20	09:50:00	178709	178723	178576	178620	21623	79042	1
2021.04.20	09:55:00	178627	178716	178539	178716	30880	110438	1
2021.04.20	10:00:00	178716	178827	178613	178642	55896	199251	1
2021.04.20	10:05:00	178642	179292	178583	179203	105086	381790	1
2021.04.20	10:10:00	179211	179425	179063	179402	88133	344995	1
2021.04.20	10:15:00	179402	179786	179380	179720	90074	359629	1
2021.04.20	10:20:00	179720	179757	179447	179513	56587	221037	1
2021.04.20	10:25:00	179513	179550	179336	179410	52705	197421	1
2021.04.20	10:30:00	179410	179513	179211	179454	72679	290678	1
2021.04.20	10:35:00	179462	179565	179151	179174	67511	257965	1
2021.04.20	10:40:00	179181	179181	179019	179063	62190	263494	1
2021.04.20	10:45:00	179063	179070	178421	178494	112774	475372	1
2021.04.20	10:50:00	178494	178745	178266	178576	110737	451963	1
2021.04.20	10:55:00	178576	178723	178465	178546	53865	234639	1
2021.04.20	11:00:00	178546	178649	178435	178487	43728	194490	1
2021.04.20	11:05:00	178487	178731	178472	178686	41519	166242	1
2021.04.20	11:10:00	178694	179277	178664	179233	90706	361321	1
2021.04.20	11:15:00	179240	179380	179115	179159	66425	270484	1
2021.04.20	11:20:00	179159	179343	179033	179107	56807	214485	1
2021.04.20	11:25:00	179107	179277	179033	179159	44708	171555	1
2021.04.20	11:30:00	179166	179181	178804	178856	60514	233148	1
2021.04.20	11:35:00	178849	178871	178613	178686	56191	229270	1
2021.04.20	11:40:00	178686	178686	178472	178531	48870	211945	1
2021.04.20	11:45:00	178531	178627	178421	178590	48010	194329	1
2021.04.20	11:50:00	178598	178642	178391	178398	47356	206196	1
2021.04.20	11:55:00	178398	178797	178332	178664	65525	261404	1
2021.04.20	12:00:00	178672	178856	178428	178834	56850	223218	1
2021.04.20	12:05:00	178834	178878	178664	178819	38139	151260	1
2021.04.20	12:10:00	178819	178856	178635	178797	32428	129909	1
2021.04.20	12:15:00	178797	178827	178302	178347	56805	233845	1
2021.04.20	12:20:00	178347	178384	177963	177970	71510	309490	1
2021.04.20	12:25:00	177963	178229	177933	178118	50861	212725	1
2021.04.20	12:30:00	178118	178251	177896	177963	46495	194553	1
2021.04.20	12:35:00	177956	178022	177786	177985	59964	244045	1
2021.04.20	12:40:00	177985	178251	177941	178207	45571	189572	1
2021.04.20	12:45:00	178207	178317	178037	178214	41463	171332	1
2021.04.20	12:50:00	178221	178273	177992	178192	33014	141623	1
2021.04.20	12:55:00	178192	178458	178140	178435	33742	141627	1
2021.04.20	13:00:00	178428	178553	178362	178413	40963	173157	1
2021.04.20	13:05:00	178413	178413	178118	178266	39874	154728	1
2021.04.20	13:10:00	178266	178347	178170	178199	23536	96057	1
2021.04.20	13:15:00	178199	178214	177926	178140	37927	151585	1
2021.04.20	13:20:00	178133	178258	178133	178236	22229	95825	1
2021.04.20	13:25:00	178236	178302	178015	178044	29261	113546	1
2021.04.20	13:30:00	178044	178177	177992	178118	23229	97425	1
2021.04.20	13:35:00	178118	178155	178015	178015	20150	75865	1
2021.04.20	13:40:00	178015	178059	177933	177963	25913	107836	1
2021.04.20	13:45:00	177970	178059	177941	177956	13470	54428	1
2021.04.20	13:50:00	177956	178081	177645	177660	35735	155436	1
2021.04.20	13:55:00	177660	177941	177653	177874	41036	169673	1
2021.04.20	14:00:00	177874	177882	177594	177764	42371	169633	1
2021.04.20	14:05:00	177771	177786	177564	177682	24709	100046	1
2021.04.20	14:10:00	177675	177860	177623	177800	25401	106457	1
2021.04.20	14:15:00	177800	177970	177778	177896	28097	114279	1
2021.04.20	14:20:00	177889	177919	177631	177668	33583	139039	1
2021.04.20	14:25:00	177668	177830	177572	177793	35294	142706	1
2021.04.20	14:30:00	177793	177941	177771	177786	26922	110439	1
2021.04.20	14:35:00	177778	177882	177727	177837	23576	98673	1
2021.04.20	14:40:00	177837	178111	177778	178022	38612	158154	1
2021.04.20	14:45:00	178015	178125	177860	177882	34249	141015	1
2021.04.20	14:50:00	177882	178192	177874	178155	33719	142060	1
2021.04.20	14:55:00	178155	178317	178140	178214	31936	131363	1
2021.04.20	15:00:00	178214	178421	178199	178384	28191	121162	1
2021.04.20	15:05:00	178391	178435	178162	178199	39816	164450	1
2021.04.20	15:10:00	178199	178207	177882	177919	41382	167753	1
2021.04.20	15:15:00	177919	178022	177852	177985	30457	121476	1
2021.04.20	15:20:00	177992	178111	177889	177911	28960	114845	1
2021.04.20	15:25:00	177904	177948	177719	177845	40071	155341	1
2021.04.20	15:30:00	177852	177933	177690	177712	29454	118802	1
2021.04.20	15:35:00	177719	177808	177660	177749	24394	101020	1
2021.04.20	15:40:00	177756	178022	177741	178007	34799	145937	1
2021.04.20	15:45:00	178007	178015	177830	177889	24529	103764	1
2021.04.20	15:50:00	177896	177933	177690	177727	26360	103009	1
2021.04.20	15:55:00	177734	177882	177668	177778	27830	114996	1
2021.04.20	16:00:00	177771	178029	177756	178022	26504	114483	1
2021.04.20	16:05:00	178015	178081	177941	178022	23356	95411	1
2021.04.20	16:10:00	178022	178081	177926	178066	18890	76410	1
2021.04.20	16:15:00	178066	178111	177978	178029	18943	77020	1
2021.04.20	16:20:00	178029	178096	177948	178015	16390	66951	1
2021.04.20	16:25:00	178022	178037	177764	177764	30383	119014	1
2021.04.20	16:30:00	177771	177800	177586	177749	34586	143228	1
2021.04.20	16:35:00	177749	177771	177579	177719	24893	109279	1
2021.04.20	16:40:00	177719	178051	177712	178029	40261	163845	1
2021.04.20	16:45:00	178022	178140	177904	178029	35874	143435	1
2021.04.20	16:50:00	178037	178118	177941	177978	20736	87419	1
2021.04.20	16:55:00	177985	178074	177948	178000	17269	71676	1
2021.04.20	17:00:00	178000	178022	177793	177808	22776	92988	1
2021.04.20	17:05:00	177808	177926	177756	177800	18477	75998	1
2021.04.20	17:10:00	177800	177815	177675	177734	18392	73129	1
2021.04.20	17:15:00	177741	177786	177690	177756	12049	49032	1
2021.04.20	17:20:00	177764	177778	177697	177734	7324	29066	1
2021.04.20	17:25:00	177734	177749	177586	177645	13460	54062	1
2021.04.20	17:30:00	177645	177682	177623	177638	7667	30434	1
2021.04.20	17:35:00	177645	177668	177601	177616	6152	26221	1
2021.04.20	17:40:00	177609	177704	177594	177660	12404	47277	1
2021.04.20	17:45:00	177668	177756	177623	177727	10606	34207	1
2021.04.20	17:50:00	177727	177749	177557	177579	11432	36786	1
2021.04.22	09:00:00	178325	178421	177867	178229	70651	177679	1
2021.04.22	09:05:00	178236	178605	178184	178568	54849	165391	1
2021.04.22	09:10:00	178561	178627	178494	178517	29885	91164	1
2021.04.22	09:15:00	178509	178723	178435	178642	53785	168582	1
2021.04.22	09:20:00	178642	178701	178553	178583	25398	79787	1
2021.04.22	09:25:00	178583	178686	178472	178502	33348	99919	1
2021.04.22	09:30:00	178509	178775	178465	178686	48279	149183	1
2021.04.22	09:35:00	178686	178745	178583	178605	29626	101924	1
2021.04.22	09:40:00	178605	178790	178561	178686	33618	108558	1
2021.04.22	09:45:00	178686	178804	178679	178694	27776	94374	1
2021.04.22	09:50:00	178694	178834	178679	178782	31235	109654	1
2021.04.22	09:55:00	178782	178915	178731	178886	34891	121287	1
2021.04.22	10:00:00	178893	179277	178893	179159	78662	265043	1
2021.04.22	10:05:00	179159	179218	178989	179137	50407	169715	1
2021.04.22	10:10:00	179137	179181	178864	178967	63317	214324	1
2021.04.22	10:15:00	178960	179026	178878	178930	34091	122308	1
2021.04.22	10:20:00	178923	179055	178686	178716	72371	250511	1
2021.04.22	10:25:00	178723	179055	178642	179026	67054	239173	1
2021.04.22	10:30:00	179026	179336	178849	178996	115149	434664	1
2021.04.22	10:35:00	178996	179233	178864	178989	63832	229467	1
2021.04.22	10:40:00	178989	179063	178790	178893	59048	231942	1
2021.04.22	10:45:00	178893	178967	178310	178443	94570	361001	1
2021.04.22	10:50:00	178450	178561	177845	177904	104046	417124	1
2021.04.22	10:55:00	177896	178015	177513	177586	87170	349601	1
2021.04.22	11:00:00	177594	177734	177210	177298	106888	416021	1
2021.04.22	11:05:00	177291	177431	177195	177328	56582	219151	1
2021.04.22	11:10:00	177335	177535	177291	177453	49545	201420	1
2021.04.22	11:15:00	177453	178000	177446	177992	74444	278479	1
2021.04.22	11:20:00	177992	178096	177882	178074	59674	243715	1
2021.04.22	11:25:00	178081	178458	178074	178421	74312	297799	1
2021.04.22	11:30:00	178421	179092	178406	179063	80715	347090	1
2021.04.22	11:35:00	179063	179151	178775	178834	57264	242778	1
2021.04.22	11:40:00	178834	178871	178347	178369	60092	233965	1
2021.04.22	11:45:00	178369	178509	178302	178391	52984	213775	1
2021.04.22	11:50:00	178391	178406	178125	178207	49975	210595	1
2021.04.22	11:55:00	178199	178214	177941	178081	54320	220617	1
2021.04.22	12:00:00	178081	178258	177978	178088	46656	193015	1
2021.04.22	12:05:00	178088	178295	178029	178236	35559	151724	1
2021.04.22	12:10:00	178236	178347	178162	178221	29737	129617	1
2021.04.22	12:15:00	178221	178384	178125	178251	34764	152745	1
2021.04.22	12:20:00	178258	178317	178044	178059	27570	115811	1
2021.04.22	12:25:00	178059	178111	177956	178007	31005	124564	1
2021.04.22	12:30:00	178007	178140	177793	178059	56253	222439	1
2021.04.22	12:35:00	178059	178125	177808	177919	36836	147530	1
2021.04.22	12:40:00	177919	178347	177911	178295	46685	177532	1
2021.04.22	12:45:00	178295	178435	178192	178229	40935	154824	1
2021.04.22	12:50:00	178236	178280	178096	178140	27975	104506	1
2021.04.22	12:55:00	178147	178295	178066	178111	30291	117243	1
2021.04.22	13:00:00	178111	178229	177956	178074	35713	141183	1
2021.04.22	13:05:00	178081	178376	178044	178295	31685	122437	1
2021.04.22	13:10:00	178302	178391	178192	178288	28468	111338	1
2021.04.22	13:15:00	178288	178494	178251	178347	41890	163440	1
2021.04.22	13:20:00	178339	178635	178332	178568	38309	149050	1
2021.04.22	13:25:00	178568	178686	178302	178384	48677	190667	1
2021.04.22	13:30:00	178384	178428	178302	178421	22497	97973	1
2021.04.22	13:35:00	178413	178458	178118	178369	45492	173004	1
2021.04.22	13:40:00	178369	178553	178310	178376	30981	112131	1
2021.04.22	13:45:00	178376	178384	178207	178332	33035	125375	1
2021.04.22	13:50:00	178339	178406	178229	178251	20902	81121	1
2021.04.22	13:55:00	178243	178362	178088	178162	37120	143316	1
2021.04.22	14:00:00	178162	178332	178111	178118	26559	103037	1
2021.04.22	14:05:00	178111	178118	177003	177262	122430	518370	1
2021.04.22	14:10:00	177262	177269	176700	177136	102018	409557	1
2021.04.22	14:15:00	177129	177151	176693	176723	48966	193786	1
2021.04.22	14:20:00	176723	177350	176627	177343	79461	308917	1
2021.04.22	14:25:00	177343	177520	177077	177439	57814	220089	1
2021.04.22	14:30:00	177439	177549	177151	177535	47191	191578	1
2021.04.22	14:35:00	177542	177542	177180	177343	39690	155166	1
2021.04.22	14:40:00	177343	177350	176796	176833	58477	225894	1
2021.04.22	14:45:00	176833	177099	176767	176937	43963	174478	1
2021.04.22	14:50:00	176929	177476	176796	177092	62475	252508	1
2021.04.22	14:55:00	177092	177298	176988	177262	40184	155494	1
2021.04.22	15:00:00	177262	177269	176796	176878	47447	179970	1
2021.04.22	15:05:00	176878	177335	176796	177254	47841	181577	1
2021.04.22	15:10:00	177262	177402	177114	177394	35438	132645	1
2021.04.22	15:15:00	177394	177439	177298	177402	25111	103011	1
2021.04.22	15:20:00	177394	177586	177239	177513	37702	161300	1
2021.04.22	15:25:00	177513	177800	177431	177719	47303	197849	1
2021.04.22	15:30:00	177727	177756	177505	177586	32923	132279	1
2021.04.22	15:35:00	177579	177638	177380	177453	27976	114964	1
2021.04.22	15:40:00	177453	177513	177269	177513	33328	136219	1
2021.04.22	15:45:00	177505	177513	177210	177284	28963	116441	1
2021.04.22	15:50:00	177284	177306	177025	177210	41065	160080	1
2021.04.22	15:55:00	177217	177372	177143	177239	28351	111105	1
2021.04.22	16:00:00	177239	177328	177055	177084	28826	114602	1
2021.04.22	16:05:00	177092	177136	176841	176870	39730	161519	1
2021.04.22	16:10:00	176870	177033	176819	176900	35643	141705	1
2021.04.22	16:15:00	176892	176981	176612	176900	56202	227421	1
2021.04.22	16:20:00	176900	176959	176723	176856	31543	117627	1
2021.04.22	16:25:00	176863	176951	176700	176900	31227	123089	1
2021.04.22	16:30:00	176900	177202	176833	177055	44647	173729	1
2021.04.22	16:35:00	177047	177188	176892	176900	32775	139648	1
2021.04.22	16:40:00	176900	176981	176819	176863	25165	120440	1
2021.04.22	16:45:00	176863	176996	176752	176782	27500	126287	1
2021.04.22	16:50:00	176782	176863	176641	176819	31649	142778	1
2021.04.22	16:55:00	176826	176974	176760	176804	23217	93454	1
2021.04.22	17:00:00	176804	176951	176782	176907	17746	71574	1
2021.04.22	17:05:00	176900	177033	176892	176988	15177	53867	1
2021.04.22	17:10:00	176981	177055	176900	177025	18499	70652	1
2021.04.22	17:15:00	177025	177143	176981	177025	15940	59362	1
2021.04.22	17:20:00	177025	177107	177003	177070	9840	37567	1
2021.04.22	17:25:00	177077	177173	177040	177151	10320	38186	1
2021.04.22	17:30:00	177143	177151	177018	177077	11601	43378	1
2021.04.22	17:35:00	177077	177158	177070	177129	8376	29919	1
2021.04.22	17:40:00	177129	177365	177121	177254	21000	68172	1
2021.04.22	17:45:00	177254	177527	177225	177453	13903	50460	1
2021.04.22	17:50:00	177446	177572	177306	177557	18058	58621	1
2021.04.23	09:00:00	178214	178458	178081	178302	79139	165358	1
2021.04.23	09:05:00	178295	178376	177970	178229	57556	165403	1
2021.04.23	09:10:00	178229	178317	177985	177985	32440	99572	1
2021.04.23	09:15:00	177985	178155	177919	177919	40932	123752	1
2021.04.23	09:20:00	177926	178096	177837	177941	56877	168324	1
2021.04.23	09:25:00	177933	178022	177800	177926	41161	123237	1
2021.04.23	09:30:00	177926	178081	177904	178007	32917	101563	1
2021.04.23	09:35:00	178015	178125	177963	178066	28165	88220	1
2021.04.23	09:40:00	178059	178192	177963	177978	36264	112637	1
2021.04.23	09:45:00	177985	178059	177963	177978	18025	60805	1
2021.04.23	09:50:00	177970	178118	177933	178051	28532	90156	1
2021.04.23	09:55:00	178051	178266	178007	178029	46869	146575	1
2021.04.23	10:00:00	178029	178140	177874	178015	50479	171203	1
2021.04.23	10:05:00	178015	178096	177771	177867	51159	164369	1
2021.04.23	10:10:00	177867	178517	177823	178347	114841	385489	1
2021.04.23	10:15:00	178347	178362	177933	177985	75096	242346	1
2021.04.23	10:20:00	177985	178273	177852	177941	78991	262285	1
2021.04.23	10:25:00	177941	178199	177904	178133	56129	191979	1
2021.04.23	10:30:00	178125	178517	177956	178428	122920	425812	1
2021.04.23	10:35:00	178428	179048	178421	178856	126594	470164	1
2021.04.23	10:40:00	178856	178989	178664	178945	61845	212050	1
2021.04.23	10:45:00	178945	179048	178716	178967	69728	249849	1
2021.04.23	10:50:00	178967	179115	178635	178731	83072	298284	1
2021.04.23	10:55:00	178731	178738	178465	178524	52937	191890	1
2021.04.23	11:00:00	178524	178649	178310	178421	64652	233392	1
2021.04.23	11:05:00	178421	178553	178170	178221	65976	244834	1
2021.04.23	11:10:00	178214	178502	178170	178302	56071	215498	1
2021.04.23	11:15:00	178302	178413	178111	178140	58856	215322	1
2021.04.23	11:20:00	178147	178480	178096	178435	56805	217598	1
2021.04.23	11:25:00	178435	178590	178207	178376	65928	234227	1
2021.04.23	11:30:00	178369	178782	178332	178509	76121	264987	1
2021.04.23	11:35:00	178502	178553	178133	178170	59280	213632	1
2021.04.23	11:40:00	178170	178207	177948	177956	56657	216510	1
2021.04.23	11:45:00	177956	178310	177919	178236	59294	230394	1
2021.04.23	11:50:00	178229	178295	177860	178059	64586	245690	1
2021.04.23	11:55:00	178059	178066	177778	177933	53369	217736	1
2021.04.23	12:00:00	177941	178465	177874	178391	79540	301922	1
2021.04.23	12:05:00	178391	178421	178118	178207	40121	143100	1
2021.04.23	12:10:00	178207	178236	178037	178133	30118	124560	1
2021.04.23	12:15:00	178133	178192	177919	178088	36837	144020	1
2021.04.23	12:20:00	178088	178147	177911	177919	25873	96866	1
2021.04.23	12:25:00	177926	178037	177623	177808	57672	208178	1
2021.04.23	12:30:00	177815	178000	177712	177992	40762	135273	1
2021.04.23	12:35:00	177992	178140	177919	177956	35457	122968	1
2021.04.23	12:40:00	177956	178007	177830	177948	25509	90457	1
2021.04.23	12:45:00	177941	177970	177786	177926	27238	97447	1
2021.04.23	12:50:00	177919	178362	177889	178059	61212	207812	1
2021.04.23	12:55:00	178066	178214	177919	177948	30840	103616	1
2021.04.23	13:00:00	177956	178147	177933	178037	28275	98254	1
2021.04.23	13:05:00	178037	178236	178029	178184	25568	86397	1
2021.04.23	13:10:00	178192	178288	178074	178111	26278	87064	1
2021.04.23	13:15:00	178118	178140	177963	177992	25763	84587	1
2021.04.23	13:20:00	177992	178096	177970	178037	13978	47697	1
2021.04.23	13:25:00	178037	178096	177941	178000	15647	55301	1
2021.04.23	13:30:00	178007	178553	178000	178339	53487	196089	1
2021.04.23	13:35:00	178339	178384	178118	178155	27659	92726	1
2021.04.23	13:40:00	178155	178354	178103	178243	30112	104014	1
2021.04.23	13:45:00	178243	178243	178007	178111	30772	107098	1
2021.04.23	13:50:00	178111	178325	178088	178229	22474	82055	1
2021.04.23	13:55:00	178229	178458	178170	178413	26818	99381	1
2021.04.23	14:00:00	178406	178576	178369	178435	37841	128022	1
2021.04.23	14:05:00	178435	178627	178421	178553	34465	121332	1
2021.04.23	14:10:00	178546	178627	178509	178576	20205	71839	1
2021.04.23	14:15:00	178576	178613	178480	178509	20800	72439	1
2021.04.23	14:20:00	178517	178627	178465	178605	23209	85929	1
2021.04.23	14:25:00	178598	178620	178428	178472	23187	82690	1
2021.04.23	14:30:00	178465	178649	178465	178590	26312	96962	1
2021.04.23	14:35:00	178598	178613	178472	178480	15591	56623	1
2021.04.23	14:40:00	178487	178561	178443	178443	16960	64057	1
2021.04.23	14:45:00	178443	178450	178162	178214	46998	161381	1
2021.04.23	14:50:00	178214	178310	178140	178207	26985	95089	1
2021.04.23	14:55:00	178207	178243	178125	178162	22809	81161	1
2021.04.23	15:00:00	178162	178280	178155	178192	17238	63107	1
2021.04.23	15:05:00	178192	178199	178015	178037	35150	118562	1
2021.04.23	15:10:00	178044	178133	177992	178111	19498	65751	1
2021.04.23	15:15:00	178111	178170	178051	178059	22310	74463	1
2021.04.23	15:20:00	178059	178509	178051	178369	49882	176994	1
2021.04.23	15:25:00	178369	178421	178295	178332	22284	76278	1
2021.04.23	15:30:00	178339	178443	178302	178362	17611	64252	1
2021.04.23	15:35:00	178362	178391	178184	178302	25999	97434	1
2021.04.23	15:40:00	178302	178627	178295	178524	34825	133238	1
2021.04.23	15:45:00	178517	178583	178428	178472	22792	86878	1
2021.04.23	15:50:00	178472	178561	178406	178472	20639	81889	1
2021.04.23	15:55:00	178465	178561	178428	178546	18329	75814	1
2021.04.23	16:00:00	178553	178576	178347	178435	24594	93559	1
2021.04.23	16:05:00	178443	178502	178332	178347	18847	71427	1
2021.04.23	16:10:00	178339	178465	178317	178413	15009	54964	1
2021.04.23	16:15:00	178413	178694	178413	178657	34284	127929	1
2021.04.23	16:20:00	178657	178945	178649	178908	47323	175422	1
2021.04.23	16:25:00	178908	178952	178819	178856	22990	88132	1
2021.04.23	16:30:00	178864	178900	178782	178834	17994	67256	1
2021.04.23	16:35:00	178834	178871	178731	178804	18222	68903	1
2021.04.23	16:40:00	178797	178878	178709	178745	18850	69282	1
2021.04.23	16:45:00	178738	178768	178642	178694	24446	95050	1
2021.04.23	16:50:00	178701	178731	178605	178649	17301	73434	1
2021.04.23	16:55:00	178657	178694	178561	178561	17845	69707	1
2021.04.23	17:00:00	178561	178620	178524	178576	16033	62432	1
2021.04.23	17:05:00	178576	178598	178480	178546	13896	52841	1
2021.04.23	17:10:00	178539	178701	178465	178686	14929	53122	1
