<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.07.19	16:00:00	119.01	119.74	118.93	119.74	26316	730248	1
2021.07.20	08:00:00	119.38	120.77	118.88	120.72	49726	5307919	1
2021.07.20	16:00:00	120.73	120.84	120.41	120.60	11680	1654624	1
2021.07.21	08:00:00	120.65	121.28	120.46	121.00	29004	3386997	1
2021.07.21	16:00:00	121.00	121.28	120.93	121.12	6741	788627	1
2021.07.22	08:00:00	121.08	121.60	120.60	121.44	39978	1732056	1
2021.07.22	16:00:00	121.45	121.48	121.19	121.43	6044	464135	1
2021.07.23	08:00:00	121.33	121.36	119.62	119.98	31068	2675875	1
2021.07.23	16:00:00	119.97	120.24	119.90	120.20	8708	1389807	1
2021.07.26	08:00:00	120.32	121.42	120.32	121.02	29079	2492672	1
2021.07.26	16:00:00	121.00	121.38	120.82	121.20	7809	1137678	1
2021.07.27	08:00:00	120.74	120.74	118.90	119.46	48248	3580717	1
2021.07.27	16:00:00	119.47	120.00	119.46	119.76	6858	1085577	1
2021.07.28	08:00:00	120.90	121.90	120.20	121.74	55786	6658474	1
2021.07.28	16:00:00	121.73	121.78	121.27	121.45	10904	1492196	1
2021.07.29	08:00:00	121.42	121.69	120.13	120.90	24135	2753307	1
2021.07.29	16:00:00	120.91	121.14	120.73	120.73	7314	769557	1
2021.07.30	08:00:00	119.65	120.24	117.29	117.68	48423	5462941	1
2021.07.30	16:00:00	117.65	117.78	117.10	117.11	12983	2862969	1
2021.08.02	08:00:00	118.88	119.80	118.61	118.66	130561	6243524	1
2021.08.02	16:00:00	118.66	118.94	117.60	117.60	22943	1875134	1
2021.08.03	08:00:00	117.79	118.67	116.13	118.44	106501	5834859	1
2021.08.03	16:00:00	118.44	119.05	118.43	118.73	19444	960298	1
2021.08.04	08:00:00	118.21	118.51	116.38	117.36	35681	5093741	1
2021.08.04	16:00:00	117.38	117.63	116.96	116.96	9387	1381346	1
2021.08.05	08:00:00	118.24	118.89	116.46	116.73	51038	7586776	1
2021.08.05	16:00:00	116.73	117.20	116.67	116.93	14144	1672022	1
2021.08.06	08:00:00	117.40	118.59	116.91	118.09	29473	4336394	1
2021.08.06	16:00:00	118.10	118.24	117.97	118.24	5898	790408	1
2021.08.09	08:00:00	117.79	118.92	117.58	118.45	72671	4872032	1
2021.08.09	16:00:00	118.44	118.58	118.14	118.14	4908	1225435	1
2021.08.10	08:00:00	118.50	118.82	117.53	117.82	187144	4905195	1
2021.08.10	16:00:00	117.82	117.88	117.39	117.57	14650	867504	1
2021.08.11	08:00:00	117.49	118.08	116.18	117.85	92219	4194765	1
2021.08.11	16:00:00	117.86	117.92	117.26	117.26	20121	1706606	1
2021.08.12	08:00:00	117.29	117.29	115.88	116.40	58498	5961387	1
2021.08.12	16:00:00	116.40	116.57	115.87	115.87	10735	1677501	1
2021.08.13	08:00:00	116.45	116.60	115.35	116.32	66536	4664572	1
2021.08.13	16:00:00	116.31	116.68	116.29	116.56	12220	852794	1
2021.08.16	08:00:00	116.18	116.18	114.21	114.70	81757	7128972	1
2021.08.16	16:00:00	114.69	114.83	114.49	114.63	30422	2662670	1
2021.08.17	08:00:00	114.30	114.60	111.89	112.72	110675	9619602	1
2021.08.17	16:00:00	112.72	113.36	112.65	113.35	24699	3672469	1
2021.08.18	08:00:00	113.06	114.36	112.08	113.15	102143	11023104	1
2021.08.18	16:00:00	113.15	113.46	112.06	112.06	24116	3213384	1
2021.08.19	08:00:00	110.82	113.17	110.00	112.80	106900	9933631	1
2021.08.19	16:00:00	112.80	113.05	112.69	112.85	23281	2394753	1
2021.08.20	08:00:00	111.49	113.87	111.37	113.59	60557	6317827	1
2021.08.20	16:00:00	113.58	113.77	113.28	113.65	25508	1265384	1
2021.08.23	08:00:00	113.65	113.94	112.59	113.16	43190	3617772	1
2021.08.23	16:00:00	113.16	113.38	113.05	113.05	11467	1144410	1
2021.08.24	08:00:00	114.55	115.89	114.24	115.79	58787	5577944	1
2021.08.24	16:00:00	115.78	115.81	115.50	115.63	10471	1341164	1
2021.08.25	08:00:00	115.11	115.97	114.66	115.88	42227	3356959	1
2021.08.25	16:00:00	115.88	116.14	115.71	116.14	10002	1461343	1
2021.08.26	08:00:00	115.66	116.25	114.51	114.60	41446	4152625	1
2021.08.26	16:00:00	114.59	114.85	114.07	114.07	10415	2433328	1
2021.08.27	08:00:00	114.65	115.90	114.51	115.66	102778	3899014	1
2021.08.27	16:00:00	115.67	116.18	115.62	116.18	21795	914835	1
2021.08.30	08:00:00	115.75	115.82	114.79	115.30	51812	4471354	1
2021.08.30	16:00:00	115.30	115.35	115.02	115.08	12586	1520125	1
2021.08.31	08:00:00	114.98	115.57	113.35	113.71	66031	3808381	1
2021.08.31	16:00:00	113.71	114.09	113.46	114.08	15834	2063502	1
2021.09.01	08:00:00	114.15	115.45	113.55	115.01	56356	4540787	1
2021.09.01	16:00:00	115.01	115.11	114.80	114.80	9003	657240	1
2021.09.02	08:00:00	114.14	114.14	112.40	112.60	59591	4733913	1
2021.09.02	16:00:00	112.59	112.63	112.11	112.15	11384	1089289	1
2021.09.03	08:00:00	113.01	113.21	111.23	112.24	67809	5979309	1
2021.09.03	16:00:00	112.24	112.30	111.98	112.09	11831	2617347	1
2021.09.06	08:00:00	112.00	113.61	111.73	113.34	32383	3811787	1
2021.09.06	16:00:00	113.33	113.55	112.76	113.48	5175	2124853	1
2021.09.08	08:00:00	113.19	113.27	109.76	109.85	82806	8666293	1
2021.09.08	16:00:00	109.86	109.89	108.82	109.08	18724	7396521	1
2021.09.09	08:00:00	109.55	109.94	108.10	108.50	77679	9130221	1
2021.09.09	16:00:00	108.51	112.22	108.28	111.51	26408	4641182	1
2021.09.10	08:00:00	112.30	112.45	109.93	110.99	118306	10809186	1
2021.09.10	16:00:00	110.98	111.07	109.88	109.88	21583	3064358	1
2021.09.13	08:00:00	111.68	112.65	111.05	112.34	97598	5072252	1
2021.09.13	16:00:00	112.34	112.35	111.85	112.12	5426	2959504	1
2021.09.14	08:00:00	112.02	112.83	111.65	112.03	39416	5255067	1
2021.09.14	16:00:00	112.03	112.06	111.41	111.70	8283	2558645	1
2021.09.15	08:00:00	111.74	111.74	110.32	110.70	60278	5139823	1
2021.09.15	16:00:00	110.69	110.79	110.48	110.68	16091	2062932	1
2021.09.16	08:00:00	109.77	110.12	109.04	109.50	60041	5682497	1
2021.09.16	16:00:00	109.49	109.63	109.16	109.44	9407	2206537	1
2021.09.17	08:00:00	109.18	109.18	106.92	107.51	56911	4520065	1
2021.09.17	16:00:00	107.51	107.63	107.06	107.14	13584	4690279	1
2021.09.20	08:00:00	105.25	105.66	103.44	103.68	92941	11384721	1
2021.09.20	16:00:00	103.68	104.77	103.61	104.77	29037	4471262	1
2021.09.21	08:00:00	105.30	106.71	104.77	106.30	74842	8218901	1
2021.09.21	16:00:00	106.29	106.47	105.77	105.77	19026	4269588	1
2021.09.22	08:00:00	107.60	109.00	107.47	108.10	79931	10177744	1
2021.09.22	16:00:00	108.09	108.63	107.94	107.99	23678	4801206	1
2021.09.23	08:00:00	108.27	109.99	108.12	109.50	85293	8354807	1
2021.09.23	16:00:00	109.49	109.60	109.30	109.60	13036	4154375	1
2021.09.24	08:00:00	108.61	109.19	108.13	109.12	61578	6607817	1
2021.09.24	16:00:00	109.12	109.13	108.72	109.03	19261	1287288	1
2021.09.27	08:00:00	108.93	109.50	107.85	108.29	61964	4882335	1
2021.09.27	16:00:00	108.29	110.40	108.26	108.89	21496	4134527	1
2021.09.28	08:00:00	108.57	108.82	105.71	106.15	93658	7583215	1
2021.09.28	16:00:00	106.15	106.34	105.82	105.83	12760	3258891	1
2021.09.29	08:00:00	106.88	107.74	106.13	106.63	42678	6201317	1
2021.09.29	16:00:00	106.60	107.13	106.52	106.83	9945	1131622	1
2021.09.30	08:00:00	107.35	108.05	106.64	107.01	87092	7418675	1
2021.09.30	16:00:00	107.02	107.26	106.43	106.49	20823	1634048	1
2021.10.01	08:00:00	107.01	108.70	106.95	108.43	68562	4053551	1
2021.10.01	16:00:00	108.43	108.58	107.94	108.49	11471	3967940	1
2021.10.04	08:00:00	107.51	107.52	105.74	106.15	55161	5017470	1
2021.10.04	16:00:00	106.14	106.37	105.86	106.18	17235	1638574	1
2021.10.05	08:00:00	106.23	107.48	105.81	106.61	70840	8356601	1
2021.10.05	16:00:00	106.61	106.85	106.11	106.12	21231	2918216	1
2021.10.06	08:00:00	104.71	106.21	103.97	106.01	68980	6567541	1
2021.10.06	16:00:00	106.01	106.43	105.97	106.37	19363	6544436	1
2021.10.07	08:00:00	106.73	107.20	106.27	106.69	60201	5499596	1
2021.10.07	16:00:00	106.70	106.97	106.42	106.42	15812	3120050	1
2021.10.08	08:00:00	107.82	110.05	107.62	108.88	68189	5073278	1
2021.10.08	16:00:00	108.88	109.00	108.39	108.39	13314	1506500	1
2021.10.11	08:00:00	108.66	109.60	108.05	108.21	57084	4015613	1
2021.10.11	16:00:00	108.20	108.20	107.75	107.75	12921	1294026	1
2021.10.13	08:00:00	108.03	109.86	107.68	109.35	88527	6596133	1
2021.10.13	16:00:00	109.35	109.45	108.93	109.24	14694	2835769	1
2021.10.14	08:00:00	109.45	109.45	108.46	108.64	67300	4900975	1
2021.10.14	16:00:00	108.64	109.07	108.32	108.97	13104	1661080	1
2021.10.15	08:00:00	109.05	110.37	108.67	110.21	76068	8456476	1
2021.10.15	16:00:00	110.22	110.35	110.04	110.22	14376	2267019	1
2021.10.18	08:00:00	108.80	110.53	108.42	110.39	81087	5590764	1
2021.10.18	16:00:00	110.41	110.46	109.95	109.95	38547	2050102	1
2021.10.19	08:00:00	108.33	108.87	106.12	106.20	222424	11436043	1
2021.10.19	16:00:00	106.19	107.59	105.72	106.80	26489	7318402	1
2021.10.20	08:00:00	107.19	107.78	105.90	107.07	190734	8291984	1
2021.10.20	16:00:00	107.06	107.15	106.40	106.40	11160	1699751	1
2021.10.21	08:00:00	104.49	105.31	101.62	103.03	177358	10737710	1
2021.10.21	16:00:00	103.03	103.80	102.96	103.65	145678	4345033	1
2021.10.22	08:00:00	102.46	103.77	98.88	102.81	137439	19054504	1
2021.10.22	16:00:00	102.82	103.35	101.87	102.33	21579	8039685	1
2021.10.25	08:00:00	103.74	105.21	102.96	105.06	254793	19205413	1
2021.10.25	16:00:00	105.06	105.24	104.55	104.55	14830	4047723	1
2021.10.26	08:00:00	103.37	103.64	102.20	102.85	172367	8154314	1
2021.10.26	16:00:00	102.85	103.15	102.25	102.25	12100	2923836	1
2021.10.27	08:00:00	103.15	104.13	102.92	102.96	224223	7027283	1
2021.10.27	16:00:00	102.96	103.09	101.96	102.40	14235	2431364	1
2021.10.28	08:00:00	101.84	103.20	101.23	101.70	153607	4904628	1
2021.10.28	16:00:00	101.69	102.08	100.61	100.61	11382	2663958	1
2021.10.29	08:00:00	101.99	102.04	99.73	100.46	185190	8368787	1
2021.10.29	16:00:00	100.47	100.68	99.47	99.68	20548	2256875	1
2021.11.01	08:00:00	100.76	102.07	100.41	101.63	375268	7985829	1
2021.11.01	16:00:00	101.62	101.98	101.52	101.52	19575	3168972	1
2021.11.03	08:00:00	100.80	102.82	100.14	102.20	162881	10747616	1
2021.11.03	16:00:00	102.23	102.43	101.80	102.00	33338	4832875	1
2021.11.04	08:00:00	101.52	101.52	98.87	99.41	139910	6531139	1
2021.11.04	16:00:00	99.40	99.89	99.25	99.65	31505	8202025	1
2021.11.05	08:00:00	100.50	101.57	100.38	100.80	146900	4789027	1
2021.11.05	16:00:00	100.80	101.04	100.63	100.81	24119	2322630	1
2021.11.08	08:00:00	100.12	101.75	100.10	100.64	115118	4099158	1
2021.11.08	16:00:00	100.63	101.11	100.59	100.83	51115	3057340	1
2021.11.09	08:00:00	100.98	102.63	100.95	101.92	117486	4584357	1
2021.11.09	16:00:00	101.89	101.98	101.09	101.39	44629	4734744	1
2021.11.10	08:00:00	101.26	103.29	101.06	102.21	124991	4754438	1
2021.11.10	16:00:00	102.19	102.40	101.54	102.02	46310	4592261	1
2021.11.11	08:00:00	103.54	104.50	103.23	103.96	100643	5328204	1
2021.11.11	16:00:00	103.96	103.96	103.33	103.55	45381	7543242	1
2021.11.12	08:00:00	103.30	103.87	101.73	102.44	53445	5474872	1
2021.11.12	16:00:00	102.44	102.56	102.07	102.13	17409	2092752	1
2021.11.16	08:00:00	102.73	102.85	100.12	100.79	73978	5375859	1
2021.11.16	16:00:00	100.79	100.96	100.36	100.36	23128	4100737	1
2021.11.17	08:00:00	101.50	101.54	98.50	98.80	59259	5471529	1
2021.11.17	16:00:00	98.82	99.46	98.78	99.25	23926	3168461	1
2021.11.18	08:00:00	99.37	99.87	98.14	98.47	89982	5849022	1
2021.11.18	16:00:00	98.46	98.78	98.30	98.65	37594	4668595	1
2021.11.19	08:00:00	98.79	100.02	98.34	99.06	65682	4539269	1
2021.11.19	16:00:00	99.06	99.44	99.03	99.27	26501	3848916	1
2021.11.22	08:00:00	99.53	100.65	98.23	98.39	71545	5645675	1
2021.11.22	16:00:00	98.38	98.90	98.24	98.24	37140	3070707	1
2021.11.23	08:00:00	99.17	99.80	97.88	99.56	93011	9248631	1
2021.11.23	16:00:00	99.56	100.00	98.90	100.00	50220	3211040	1
2021.11.24	08:00:00	99.14	101.17	98.51	100.27	71177	11018228	1
2021.11.24	16:00:00	100.28	100.84	99.98	100.66	22791	4873823	1
2021.11.25	08:00:00	101.01	102.46	100.77	101.82	40991	4015550	1
2021.11.25	16:00:00	101.83	102.00	101.68	101.99	27061	4589680	1
2021.11.26	08:00:00	99.39	99.39	97.60	98.28	93445	6474312	1
2021.11.26	16:00:00	98.28	98.60	98.03	98.39	28221	3928174	1
2021.11.29	08:00:00	99.64	100.20	98.74	99.86	49526	4595782	1
2021.11.29	16:00:00	99.87	99.89	98.86	99.01	29879	2503762	1
2021.11.30	08:00:00	98.59	99.19	96.32	96.96	74440	6585009	1
2021.11.30	16:00:00	96.96	98.35	96.80	98.35	36162	4728107	1
2021.12.01	08:00:00	99.26	100.18	97.14	97.38	200890	8646892	1
2021.12.01	16:00:00	97.38	97.86	96.91	97.09	85085	5530183	1
2021.12.02	08:00:00	98.45	100.35	98.30	99.61	62018	7212719	1
2021.12.02	16:00:00	99.62	100.43	99.44	100.43	32428	4535210	1
2021.12.03	08:00:00	100.86	102.84	100.28	101.36	50983	7390313	1
2021.12.03	16:00:00	101.36	101.42	100.15	101.32	28151	4071375	1
2021.12.06	08:00:00	101.98	103.57	101.68	103.06	57352	5898432	1
2021.12.06	16:00:00	103.06	103.17	102.72	103.00	26478	3358142	1
2021.12.07	08:00:00	104.50	104.50	103.33	103.63	43159	5315563	1
2021.12.07	16:00:00	103.63	103.90	103.12	103.63	14745	1847241	1
2021.12.08	08:00:00	103.85	104.54	103.31	104.04	43367	3643877	1
2021.12.08	16:00:00	104.05	104.20	103.80	104.20	28752	2450036	1
2021.12.09	08:00:00	103.37	103.48	102.15	102.51	44813	4216321	1
2021.12.09	16:00:00	102.51	102.61	101.90	102.14	32398	2910006	1
2021.12.10	08:00:00	103.60	104.24	103.25	103.55	30456	3680656	1
2021.12.10	16:00:00	103.54	103.74	103.42	103.73	11200	2091885	1
2021.12.13	08:00:00	103.90	105.41	103.46	103.89	43986	6058513	1
2021.12.13	16:00:00	103.89	104.25	103.50	103.50	18791	2489906	1
2021.12.14	08:00:00	104.59	105.10	102.55	102.70	33078	3303324	1
2021.12.14	16:00:00	102.71	103.10	102.44	102.70	15321	2443522	1
2021.12.15	08:00:00	102.70	104.10	101.67	102.83	27801	3523484	1
2021.12.15	16:00:00	102.82	103.53	102.24	103.20	16523	3169973	1
2021.12.16	08:00:00	104.50	104.88	103.64	104.30	51347	4073565	1
2021.12.16	16:00:00	104.30	104.45	103.62	104.41	22045	4930589	1
2021.12.17	08:00:00	103.38	103.80	102.50	103.70	61680	6292066	1
2021.12.17	16:00:00	103.69	103.71	103.02	103.10	24935	2991595	1
2021.12.20	08:00:00	101.98	101.98	100.40	100.94	35151	5017153	1
2021.12.20	16:00:00	100.91	101.13	100.78	101.00	26201	4639297	1
2021.12.21	08:00:00	101.89	101.94	101.10	101.56	25622	3243508	1
2021.12.21	16:00:00	101.56	101.69	101.35	101.42	19220	3024658	1
2021.12.22	08:00:00	101.70	101.79	100.44	101.30	36359	3925256	1
2021.12.22	16:00:00	101.30	101.45	101.16	101.43	15222	3338690	1
2021.12.23	08:00:00	101.60	101.60	100.71	101.02	21433	3574988	1
2021.12.23	16:00:00	101.02	101.15	100.85	100.85	9922	1472649	1
2021.12.27	08:00:00	101.40	101.76	100.95	101.67	31521	3425060	1
2021.12.27	16:00:00	101.67	101.80	101.50	101.60	11115	1849292	1
2021.12.28	08:00:00	101.83	101.83	100.59	100.80	40096	3861142	1
2021.12.28	16:00:00	100.80	101.06	100.74	101.06	8460	3306592	1
2021.12.29	08:00:00	101.24	101.35	99.94	100.30	79102	4548971	1
2021.12.29	16:00:00	100.30	100.44	100.21	100.25	17654	2794867	1
2021.12.30	08:00:00	100.81	101.45	100.29	101.32	66281	2526977	1
2021.12.30	16:00:00	101.32	101.32	100.80	100.80	22521	877645	1
2022.01.03	08:00:00	101.49	102.24	99.55	100.46	41154	4383886	1
2022.01.03	16:00:00	100.47	100.59	99.93	99.93	17542	5244074	1
2022.01.04	08:00:00	100.46	100.48	99.26	99.70	25694	3844566	1
2022.01.04	16:00:00	99.70	99.91	99.42	99.57	13265	4020466	1
2022.01.05	08:00:00	99.29	99.70	98.06	98.14	49835	6078466	1
2022.01.05	16:00:00	98.14	98.30	97.10	97.10	38510	8246808	1
2022.01.06	08:00:00	97.64	98.49	97.41	97.99	74353	4588730	1
2022.01.06	16:00:00	97.99	98.06	97.48	97.85	23907	2817404	1
2022.01.07	08:00:00	97.79	98.68	97.28	98.49	34412	4428809	1
2022.01.07	16:00:00	98.49	98.70	98.39	98.70	13523	4796608	1
2022.01.10	08:00:00	97.96	98.74	97.28	97.90	41489	4692102	1
2022.01.10	16:00:00	97.90	98.43	97.63	98.43	19797	1413245	1
2022.01.11	08:00:00	98.13	99.83	98.01	99.70	47685	3918447	1
2022.01.11	16:00:00	99.71	100.10	99.57	100.10	19924	5009557	1
2022.01.12	08:00:00	100.30	101.63	100.15	101.46	56366	3860432	1
2022.01.12	16:00:00	101.45	101.92	101.38	101.91	19339	1278794	1
2022.01.13	08:00:00	101.20	102.32	101.03	102.11	50452	4921473	1
2022.01.13	16:00:00	102.11	102.27	101.50	101.55	21330	2206232	1
2022.01.14	08:00:00	101.60	102.63	101.09	102.56	47545	3816610	1
2022.01.14	16:00:00	102.55	103.07	102.42	103.07	22094	2223173	1
2022.01.17	08:00:00	102.54	102.91	102.09	102.64	31324	2512136	1
2022.01.17	16:00:00	102.64	102.76	102.42	102.58	17894	1222633	1
2022.01.18	08:00:00	102.27	103.08	101.81	102.63	70334	4799595	1
2022.01.18	16:00:00	102.63	103.03	102.46	102.85	21827	1380178	1
2022.01.19	08:00:00	103.85	104.65	103.64	104.39	42719	3602647	1
2022.01.19	16:00:00	104.38	104.42	104.05	104.05	19664	1197596	1
2022.01.20	08:00:00	104.57	105.73	104.34	105.67	48667	6476300	1
2022.01.20	16:00:00	105.66	105.79	104.90	104.90	94284	2703098	1
2022.01.21	08:00:00	104.46	105.73	104.28	104.88	79307	4874789	1
2022.01.21	16:00:00	104.89	105.22	104.52	104.70	35567	2995525	1
2022.01.24	08:00:00	104.49	104.66	102.65	103.21	45625	6244923	1
2022.01.24	16:00:00	103.21	104.08	102.92	104.08	21145	3723021	1
2022.01.25	08:00:00	103.42	105.75	103.15	105.73	49718	4594112	1
2022.01.25	16:00:00	105.73	106.64	105.60	106.33	38714	5758991	1
2022.01.26	08:00:00	107.43	108.23	107.42	108.07	57598	4264156	1
2022.01.26	16:00:00	108.07	108.54	106.83	107.39	40812	4932636	1
2022.01.27	08:00:00	108.26	108.85	107.50	107.96	96379	7670854	1
2022.01.27	16:00:00	107.94	108.48	107.60	108.20	29145	3627659	1
2022.01.28	08:00:00	107.74	108.80	107.32	107.75	63222	4858096	1
2022.01.28	16:00:00	107.75	107.90	107.00	107.58	16055	2839832	1
2022.01.31	08:00:00	107.29	108.05	107.04	107.96	56271	3972689	1
2022.01.31	16:00:00	107.97	108.46	107.86	107.98	36477	7601895	1
2022.02.01	08:00:00	108.24	109.06	107.95	108.65	57344	4770489	1
2022.02.01	16:00:00	108.66	109.15	108.61	109.15	35915	2678564	1
2022.02.02	08:00:00	109.09	109.20	107.52	107.86	60111	4981165	1
2022.02.02	16:00:00	107.86	108.20	107.69	107.69	27374	2875028	1
2022.02.03	08:00:00	108.04	108.30	107.11	107.66	36033	4112244	1
2022.02.03	16:00:00	107.66	107.83	107.43	107.77	12665	996339	1
2022.02.04	08:00:00	107.43	108.06	106.22	107.76	42701	3803295	1
2022.02.04	16:00:00	107.76	108.22	107.60	108.02	15083	1643956	1
2022.02.07	08:00:00	107.77	108.24	107.32	108.07	58989	5376192	1
2022.02.07	16:00:00	108.08	108.21	107.72	107.72	15650	2278240	1
2022.02.08	08:00:00	107.04	107.95	106.82	107.83	35636	3324710	1
2022.02.08	16:00:00	107.82	108.23	107.66	108.23	17735	2513291	1
2022.02.09	08:00:00	107.85	108.98	107.61	108.29	22061	4501233	1
2022.02.09	16:00:00	108.31	108.50	107.97	108.23	9188	1907941	1
2022.02.10	08:00:00	108.79	109.62	108.01	109.47	44321	4859519	1
2022.02.10	16:00:00	109.47	109.52	108.93	109.10	22249	1262901	1
2022.02.11	08:00:00	109.90	110.60	109.44	109.68	45676	6053455	1
2022.02.11	16:00:00	109.67	109.88	108.84	109.31	20980	4075648	1
2022.02.14	08:00:00	109.66	109.99	109.17	109.31	44606	6602936	1
2022.02.14	16:00:00	109.30	109.67	109.11	109.52	18033	2723314	1
2022.02.15	08:00:00	109.94	110.53	109.72	110.49	94532	4438974	1
2022.02.15	16:00:00	110.49	110.60	110.33	110.60	16324	1574826	1
2022.02.16	08:00:00	111.06	111.34	110.58	110.90	55377	4454622	1
2022.02.16	16:00:00	110.92	111.30	110.69	110.77	22645	1998576	1
2022.02.17	08:00:00	110.58	110.77	109.50	109.82	38014	4421662	1
2022.02.17	16:00:00	109.82	110.87	109.10	109.10	18424	3218593	1
2022.02.18	08:00:00	109.86	109.96	108.67	108.99	31650	4407113	1
2022.02.18	16:00:00	108.99	109.21	108.44	108.51	21175	3227485	1
2022.02.21	08:00:00	108.95	109.18	108.24	108.46	29277	3134658	1
2022.02.21	16:00:00	108.47	108.47	107.45	107.45	17625	3979599	1
2022.02.22	08:00:00	108.91	109.19	108.16	108.28	48030	3271092	1
2022.02.22	16:00:00	108.28	109.00	108.11	109.00	29258	2885261	1
2022.02.23	08:00:00	109.03	109.60	108.18	108.39	50446	4151218	1
2022.02.23	16:00:00	108.40	108.45	107.58	107.58	32104	3053457	1
2022.02.24	08:00:00	105.24	106.34	105.10	105.75	46958	7057677	1
2022.02.24	16:00:00	105.76	107.50	105.62	107.48	41406	5693604	1
2022.02.25	08:00:00	107.05	107.81	106.55	107.63	57139	4168427	1
2022.02.25	16:00:00	107.64	108.90	107.55	108.90	18336	2600203	1
2022.03.02	08:00:00	110.20	111.16	109.32	111.01	21333	2693990	1
2022.03.02	16:00:00	111.01	111.10	110.76	111.10	9171	1969486	1
2022.03.03	08:00:00	111.09	111.66	110.99	111.16	32781	4268715	1
2022.03.03	16:00:00	111.15	111.44	110.80	111.02	16421	1770783	1
2022.03.04	08:00:00	110.66	110.79	109.26	109.70	46283	3421089	1
2022.03.04	16:00:00	109.71	110.40	109.52	110.40	23486	4335469	1
2022.03.07	08:00:00	110.00	110.32	108.25	108.26	57169	3449763	1
2022.03.07	16:00:00	108.27	108.30	106.95	107.11	26146	7278113	1
2022.03.08	08:00:00	107.88	108.29	106.92	107.38	74193	9680864	1
2022.03.08	16:00:00	107.39	107.87	107.09	107.29	30384	3233050	1
2022.03.09	08:00:00	108.02	109.56	107.59	109.18	36499	3399867	1
2022.03.09	16:00:00	109.16	109.86	108.71	109.78	27258	5096209	1
2022.03.10	08:00:00	109.07	109.44	107.71	109.14	40200	4909844	1
2022.03.10	16:00:00	109.15	109.40	108.99	109.40	16641	2188064	1
2022.03.11	08:00:00	110.13	110.30	108.72	108.76	41329	4188378	1
2022.03.11	16:00:00	108.77	109.06	107.16	107.70	22971	2608771	1
2022.03.14	08:00:00	108.19	108.37	105.64	105.83	53281	3544367	1
2022.03.14	16:00:00	105.84	106.22	105.65	106.04	15052	1381116	1
2022.03.15	08:00:00	105.01	105.57	103.84	104.89	58887	7578440	1
2022.03.15	16:00:00	104.89	105.19	104.73	104.90	14655	2080904	1
2022.03.16	08:00:00	106.00	107.08	105.07	106.20	57615	9431974	1
