<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.10.20	08:00:00	154437	155502	154307	155158	2295978	7475141	1
2022.10.20	12:00:00	155158	155158	153923	154690	1833329	6560855	1
2022.10.20	16:00:00	154690	155086	154398	154553	617818	2372462	1
2022.10.21	08:00:00	153819	156470	153683	156093	2622902	8631016	1
2022.10.21	12:00:00	156093	158224	155729	158049	1899171	6660707	1
2022.10.21	16:00:00	158055	159588	157984	158997	776819	2951243	1
2022.10.24	08:00:00	158289	158302	154449	155093	2737091	8143711	1
2022.10.24	12:00:00	155093	155216	152884	152981	2149017	7943014	1
2022.10.24	16:00:00	152981	153683	152936	153384	646472	2293166	1
2022.10.25	08:00:00	153345	154196	151331	152643	2548554	7631118	1
2022.10.25	12:00:00	152643	153423	151695	151734	1661781	5605775	1
2022.10.25	16:00:00	151734	151987	150772	150915	630084	2268623	1
2022.10.26	08:00:00	151234	151799	148953	149486	2689139	7742347	1
2022.10.26	12:00:00	149486	150948	148804	148921	2041068	6571691	1
2022.10.26	16:00:00	148914	149746	148375	149746	697431	2394471	1
2022.10.27	08:00:00	149291	150766	148512	149713	3257612	9062471	1
2022.10.27	12:00:00	149707	151273	149681	150701	1983098	6712388	1
2022.10.27	16:00:00	150701	153598	148934	150220	1317824	4165883	1
2022.10.28	08:00:00	148726	151084	148661	150019	2850186	7904547	1
2022.10.28	12:00:00	150025	151279	149824	150630	1808037	6104355	1
2022.10.28	16:00:00	150630	152150	150207	152078	905758	3001220	1
2022.10.31	08:00:00	146823	153904	146173	152403	3189385	9142272	1
2022.10.31	12:00:00	152397	152468	149486	151682	2558602	8115802	1
2022.10.31	16:00:00	151682	153313	151494	152591	985706	3114709	1
2022.11.01	08:00:00	153456	154963	152013	153423	3275835	8246112	1
2022.11.01	12:00:00	153423	155372	153020	154989	2290069	6749178	1
2022.11.01	16:00:00	154995	155814	152000	152552	1292680	3263081	1
2022.11.03	08:00:00	150545	153365	150058	153261	2692397	7121349	1
2022.11.03	12:00:00	153267	154540	152929	154346	1740363	5369024	1
2022.11.03	16:00:00	154339	154579	153683	153923	670272	2091990	1
2022.11.04	08:00:00	156067	157925	155294	157568	3059801	7930288	1
2022.11.04	12:00:00	157568	158003	155729	156230	2244232	6951321	1
2022.11.04	16:00:00	156230	156230	154488	154969	892618	2725412	1
2022.11.07	08:00:00	155976	156282	152215	152611	2759131	7453009	1
2022.11.07	12:00:00	152604	153228	151838	152358	2042800	6093203	1
2022.11.07	16:00:00	152351	152578	151201	151604	857583	2662234	1
2022.11.08	08:00:00	151682	152611	149707	151682	2713140	7484288	1
2022.11.08	12:00:00	151682	154086	151526	152949	2196491	7001750	1
2022.11.08	16:00:00	152942	153261	151565	153131	1191036	3666509	1
2022.11.09	08:00:00	151890	152312	150740	151877	2572174	6735296	1
2022.11.09	12:00:00	151877	152572	149597	149850	2140460	6525828	1
2022.11.09	16:00:00	149843	150025	148453	149233	993359	3341360	1
2022.11.10	08:00:00	148323	148323	143776	144887	3282169	7755805	1
2022.11.10	12:00:00	144880	145842	142658	143016	2468115	6512180	1
2022.11.10	16:00:00	143029	144354	142314	144302	1133330	3237716	1
