<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.10	09:00:00	360980.55	361411.67	359936.80	360526.75	1335	1566	1
2024.07.10	09:12:00	360617.51	361661.26	359142.64	359165.33	1818	2169	1
2024.07.10	09:24:00	359233.40	359414.92	355262.59	355444.11	4019	5052	1
2024.07.10	09:36:00	355444.11	356737.46	354309.60	355761.78	3952	4861	1
2024.07.10	09:48:00	355761.78	356918.98	355058.38	356828.22	2580	3129	1
2024.07.10	10:00:00	356828.22	357622.38	355602.95	357372.79	3161	3739	1
2024.07.10	10:12:00	357372.79	357667.77	355398.73	355761.78	2491	2954	1
2024.07.10	10:24:00	355739.09	356805.53	354922.23	355217.21	2600	3086	1
2024.07.10	10:36:00	355239.90	356306.35	354014.62	355648.33	4565	5577	1
2024.07.10	10:48:00	355716.40	355897.92	353991.93	355739.09	2467	3004	1
2024.07.10	11:00:00	355761.78	356487.87	354808.78	354922.23	2465	2949	1
2024.07.10	11:12:00	354944.93	355557.56	353991.93	355194.52	2744	3278	1
2024.07.10	11:24:00	355217.21	356397.11	355081.07	355239.90	2054	2562	1
2024.07.10	11:36:00	355262.59	355807.16	354309.60	354536.50	1604	2010	1
2024.07.10	11:48:00	354559.19	355784.47	354559.19	355285.28	1698	1976	1
2024.07.10	12:00:00	355330.66	355466.80	354060.00	355194.52	2001	2439	1
2024.07.10	12:12:00	355239.90	356260.96	355081.07	356147.51	1955	2480	1
2024.07.10	12:24:00	356170.20	356714.77	355693.71	356170.20	2122	2775	1
2024.07.10	12:36:00	356170.20	357350.10	356011.37	356283.66	1832	2210	1
2024.07.10	12:48:00	356260.96	357168.58	355285.28	355466.80	2329	3078	1
2024.07.10	13:00:00	355512.18	356828.22	355285.28	356782.84	1892	2348	1
2024.07.10	13:12:00	356737.46	357213.96	356238.27	356487.87	1417	1688	1
2024.07.10	13:24:00	356533.25	357781.22	356533.25	357304.72	1707	2205	1
2024.07.10	13:36:00	357350.10	357372.79	356124.82	356351.73	1501	1952	1
2024.07.10	13:48:00	356351.73	356941.67	355058.38	356669.39	2193	3123	1
2024.07.10	14:00:00	356669.39	356850.91	355330.66	355761.78	1500	1837	1
2024.07.10	14:12:00	355739.09	356555.94	355489.49	356192.89	1543	1893	1
2024.07.10	14:24:00	356215.58	357032.44	355103.76	356782.84	1962	2515	1
2024.07.10	14:36:00	356782.84	356918.98	355557.56	355897.92	1400	1846	1
2024.07.10	14:48:00	355897.92	356260.96	355580.25	355829.85	806	977	1
2024.07.10	15:00:00	355852.54	356442.49	355307.97	355739.09	1329	1590	1
2024.07.10	15:12:00	355716.40	356669.39	355648.33	356079.44	1379	1687	1
2024.07.10	15:24:00	356056.75	356079.44	354536.50	355262.59	1825	2257	1
2024.07.10	15:36:00	355307.97	355671.02	354332.29	355171.83	1630	2098	1
2024.07.10	15:48:00	355171.83	355625.64	354695.33	355489.49	976	1199	1
2024.07.10	16:00:00	355466.80	355489.49	354491.12	354581.88	1023	1236	1
2024.07.10	16:12:00	354581.88	354808.78	353787.72	354536.50	1948	2510	1
2024.07.10	16:24:00	354513.81	355194.52	354400.36	355035.69	1221	1624	1
2024.07.10	16:36:00	355035.69	355580.25	354899.54	355307.97	962	1329	1
2024.07.10	16:48:00	355376.04	355466.80	354468.43	354559.19	1146	1566	1
2024.07.10	17:00:00	354604.57	355330.66	354377.67	354967.62	982	1346	1
2024.07.10	17:12:00	354990.31	355602.95	354876.85	354922.23	759	1073	1
2024.07.10	17:24:00	354990.31	355103.76	353560.81	354082.69	1273	1687	1
2024.07.10	17:36:00	354060.00	354536.50	353447.36	354354.98	834	1157	1
2024.07.10	17:48:00	354377.67	355149.14	354082.69	354718.02	594	792	1
2024.07.10	18:00:00	354718.02	355103.76	354309.60	354763.40	297	331	1
2024.07.10	18:12:00	354854.16	354854.16	353107.01	353288.53	578	667	1
2024.07.10	18:24:00	353265.84	354332.29	352925.49	353606.20	107	118	1
2024.07.11	09:00:00	362273.90	363294.97	360935.17	362001.62	2609	3035	1
2024.07.11	09:12:00	362024.31	362455.43	361048.63	361933.55	1732	2068	1
2024.07.11	09:24:00	361888.17	366131.26	361184.77	362886.54	3381	3963	1
2024.07.11	09:36:00	362773.09	363884.92	361729.34	363317.66	2744	3055	1
2024.07.11	09:48:00	363294.97	364860.60	361661.26	362705.02	2941	3294	1
2024.07.11	10:00:00	362682.33	363158.83	359165.33	360095.63	2948	3367	1
2024.07.11	10:12:00	360186.39	362205.83	359324.16	361729.34	2869	3347	1
2024.07.11	10:24:00	361820.10	364293.34	361502.43	362954.61	2928	3562	1
2024.07.11	10:36:00	362977.30	363567.25	359936.80	361502.43	3458	4178	1
2024.07.11	10:48:00	361525.12	361547.81	360072.94	361502.43	2082	2438	1
2024.07.11	11:00:00	361525.12	361978.93	360708.27	361230.15	1753	2012	1
2024.07.11	11:12:00	361184.77	361525.12	356510.56	357259.34	4795	5920	1
2024.07.11	11:24:00	357327.41	358166.95	356124.82	357758.53	2672	3123	1
2024.07.11	11:36:00	357690.46	359278.78	356306.35	356896.29	2501	3156	1
2024.07.11	11:48:00	356987.06	358280.40	356782.84	357327.41	2107	2500	1
2024.07.11	12:00:00	357350.10	358575.38	357100.51	357826.60	1693	1973	1
2024.07.11	12:12:00	357940.05	359596.44	357191.27	359278.78	1967	2359	1
2024.07.11	12:24:00	359278.78	359437.61	356283.66	357327.41	2463	2910	1
2024.07.11	12:36:00	357304.72	357554.31	355285.28	355534.87	2752	3228	1
2024.07.11	12:48:00	355625.64	356056.75	354604.57	355421.42	2254	2725	1
2024.07.11	13:00:00	355421.42	355943.30	354286.91	355648.33	2315	2714	1
2024.07.11	13:12:00	355671.02	356987.06	355602.95	356805.53	1599	1907	1
2024.07.11	13:24:00	356692.08	358507.31	356533.25	357667.77	1609	2063	1
2024.07.11	13:36:00	357667.77	358393.86	356510.56	357032.44	1815	2159	1
2024.07.11	13:48:00	356941.67	358166.95	356192.89	357871.98	1743	2170	1
2024.07.11	14:00:00	357871.98	358484.62	357440.86	358166.95	1457	1757	1
2024.07.11	14:12:00	358144.26	358824.97	358030.81	358371.17	1220	1433	1
2024.07.11	14:24:00	358461.93	359460.30	358416.55	359051.88	1447	1695	1
2024.07.11	14:36:00	359051.88	359460.30	358552.69	359074.57	1615	2026	1
2024.07.11	14:48:00	359074.57	359982.18	358371.17	358666.14	2096	2632	1
2024.07.11	15:00:00	358666.14	359029.19	358030.81	358711.52	1467	1866	1
2024.07.11	15:12:00	358688.83	359846.04	358280.40	359482.99	1717	2189	1
2024.07.11	15:24:00	359460.30	359551.06	358053.50	359188.02	1676	2083	1
2024.07.11	15:36:00	359188.02	359505.68	358666.14	358870.35	1173	1496	1
2024.07.11	15:48:00	358847.66	359051.88	358393.86	358666.14	928	1123	1
2024.07.11	16:00:00	358643.45	358847.66	357940.05	358053.50	821	1015	1
2024.07.11	16:12:00	358053.50	358166.95	356850.91	356964.37	1639	2099	1
2024.07.11	16:24:00	356964.37	357100.51	356079.44	357077.82	1929	2368	1
2024.07.11	16:36:00	357077.82	357667.77	356737.46	356873.60	1720	2015	1
2024.07.11	16:48:00	356805.53	357213.96	355829.85	356056.75	1833	2213	1
2024.07.11	17:00:00	355943.30	357282.03	355466.80	356283.66	1569	1990	1
2024.07.11	17:12:00	356260.96	356306.35	354899.54	355557.56	1699	2128	1
2024.07.11	17:24:00	355534.87	356351.73	355307.97	356079.44	1205	1460	1
2024.07.11	17:36:00	356079.44	356669.39	355671.02	355739.09	787	963	1
2024.07.11	17:48:00	355784.47	356442.49	355421.42	356102.13	549	706	1
2024.07.11	18:00:00	355875.23	356578.63	355671.02	356056.75	231	268	1
2024.07.11	18:12:00	356124.82	357123.20	355716.40	356692.08	433	488	1
2024.07.11	18:24:00	356601.32	356737.46	355784.47	355784.47	67	82	1
2024.07.12	09:00:00	354286.91	355602.95	353946.55	354763.40	1369	1521	1
2024.07.12	09:12:00	354831.47	355307.97	353424.67	355126.45	2054	2246	1
2024.07.12	09:24:00	355149.14	355580.25	353084.32	354423.05	2739	3055	1
2024.07.12	09:36:00	354354.98	354627.26	353515.43	354264.22	1740	1903	1
2024.07.12	09:48:00	354309.60	355739.09	354082.69	355557.56	1927	2183	1
2024.07.12	10:00:00	355534.87	356578.63	355262.59	356465.18	1885	2163	1
2024.07.12	10:12:00	356533.25	359119.95	356487.87	358212.33	4081	4836	1
2024.07.12	10:24:00	358257.71	358734.21	357100.51	358166.95	3377	4093	1
2024.07.12	10:36:00	358189.64	359460.30	357486.24	359029.19	3355	4060	1
2024.07.12	10:48:00	359074.57	361207.46	358961.11	360322.53	3525	4411	1
2024.07.12	11:00:00	360209.08	361071.32	358779.59	359777.97	3042	3631	1
2024.07.12	11:12:00	359846.04	360617.51	359051.88	359755.28	2253	2645	1
2024.07.12	11:24:00	359800.66	360912.48	359301.47	359414.92	1830	2148	1
2024.07.12	11:36:00	359414.92	360413.30	359346.85	359709.90	1540	1786	1
2024.07.12	11:48:00	359732.59	360390.61	359573.75	360095.63	1039	1201	1
2024.07.12	12:00:00	360095.63	360776.34	359709.90	360277.15	1379	1641	1
2024.07.12	12:12:00	360345.23	360549.44	359573.75	359936.80	931	1095	1
2024.07.12	12:24:00	359868.73	362251.21	359823.35	360776.34	2941	3619	1
2024.07.12	12:36:00	360776.34	361683.96	360549.44	361162.08	1278	1576	1
2024.07.12	12:48:00	361094.01	362387.36	360935.17	361820.10	1667	1955	1
2024.07.12	13:00:00	361933.55	362092.38	360844.41	361116.70	1352	1685	1
2024.07.12	13:12:00	361094.01	361910.86	360685.58	361729.34	1388	1662	1
2024.07.12	13:24:00	361729.34	362364.67	361479.74	362364.67	1003	1237	1
2024.07.12	13:36:00	362364.67	362931.92	360367.92	360594.82	2241	2731	1
2024.07.12	13:48:00	360594.82	360753.65	359936.80	360572.13	1434	1699	1
2024.07.12	14:00:00	360549.44	360889.79	359596.44	360617.51	1657	1994	1
2024.07.12	14:12:00	360640.20	361525.12	360390.61	361230.15	1854	2220	1
2024.07.12	14:24:00	361207.46	361706.65	360594.82	361298.22	1153	1388	1
2024.07.12	14:36:00	361298.22	361298.22	360231.77	360730.96	1165	1462	1
2024.07.12	14:48:00	360753.65	361048.63	359868.73	360027.56	1124	1380	1
2024.07.12	15:00:00	360050.25	360209.08	359414.92	360095.63	1430	1867	1
2024.07.12	15:12:00	360095.63	361184.77	360027.56	360504.06	1841	2343	1
2024.07.12	15:24:00	360481.37	362115.07	359914.11	361956.24	1719	2142	1
2024.07.12	15:36:00	361956.24	362591.57	361003.25	361865.48	2459	3016	1
2024.07.12	15:48:00	361820.10	362500.81	361025.94	361252.84	1657	2086	1
2024.07.12	16:00:00	361252.84	361683.96	360504.06	360730.96	1354	1685	1
2024.07.12	16:12:00	360753.65	360776.34	358552.69	359142.64	2394	3011	1
2024.07.12	16:24:00	359142.64	359369.54	357486.24	358280.40	2628	3516	1
2024.07.12	16:36:00	358280.40	358439.24	357304.72	357577.00	1973	2547	1
2024.07.12	16:48:00	357508.93	358053.50	356238.27	356828.22	2593	3371	1
2024.07.12	17:00:00	356828.22	357236.65	356215.58	356805.53	1672	2070	1
2024.07.12	17:12:00	356714.77	356782.84	354536.50	354604.57	2799	3672	1
2024.07.12	17:24:00	354559.19	356578.63	354241.52	355693.71	2631	3473	1
2024.07.12	17:36:00	355693.71	356782.84	355421.42	356260.96	1278	1638	1
2024.07.12	17:48:00	356215.58	356374.42	355171.83	356170.20	1019	1242	1
2024.07.12	18:00:00	356283.66	357463.55	356192.89	357032.44	649	832	1
2024.07.12	18:12:00	357077.82	357213.96	356419.80	356760.15	357	430	1
2024.07.12	18:24:00	356714.77	357599.69	356215.58	357463.55	92	105	1
2024.07.15	09:00:00	379359.73	389139.26	379359.73	387959.36	1664	1931	1
2024.07.15	09:12:00	387959.36	388980.43	387777.84	388798.91	1382	1556	1
2024.07.15	09:24:00	388866.98	390818.35	388776.22	390614.13	1953	2305	1
2024.07.15	09:36:00	390591.44	391340.22	390500.68	390772.97	1436	1672	1
2024.07.15	09:48:00	390750.28	390886.42	389661.14	389956.11	1759	2133	1
2024.07.15	10:00:00	389933.42	390387.23	389388.86	390273.78	1463	1845	1
2024.07.15	10:12:00	390364.54	391521.75	389661.14	390137.64	2547	3003	1
2024.07.15	10:24:00	390114.95	391340.22	388708.15	389933.42	3060	3605	1
2024.07.15	10:36:00	389842.66	391907.48	389842.66	391725.96	3102	3931	1
