<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.19	08:00:00	179395	180023	179343	179439	392388	1279774	1
2021.04.19	10:00:00	179447	180229	178790	179580	1502463	5792053	1
2021.04.19	12:00:00	179580	180835	179432	179831	949636	3836325	1
2021.04.19	14:00:00	179823	180665	179735	179956	764980	2961940	1
2021.04.19	16:00:00	179956	180060	178731	179166	582560	2442150	1
2021.04.20	08:00:00	178509	178952	178354	178716	388355	1255617	1
2021.04.20	10:00:00	178716	179786	178266	178664	1598596	6393103	1
2021.04.20	12:00:00	178672	178878	177645	177874	920165	3788760	1
2021.04.20	14:00:00	177874	178435	177564	177778	754712	3086419	1
2021.04.20	16:00:00	177771	178140	177557	177579	448824	1817371	1
2021.04.22	08:00:00	178325	178915	177867	178886	473341	1467502	1
2021.04.22	10:00:00	178893	179336	177195	178081	1666512	6410278	1
2021.04.22	12:00:00	178081	178686	177793	178162	859035	3402585	1
2021.04.22	14:00:00	178162	178332	176627	177239	1162676	4636314	1
2021.04.22	16:00:00	177239	177572	176612	177557	568584	2264057	1
2021.04.23	08:00:00	178214	178458	177800	178029	498877	1445602	1
2021.04.23	10:00:00	178029	179115	177771	177933	1681386	6015540	1
2021.04.23	12:00:00	177941	178553	177623	178413	818010	2916882	1
2021.04.23	14:00:00	178406	178649	177992	178546	621919	2232184	1
2021.04.23	16:00:00	178553	179033	178317	178982	435801	1587880	1
2021.04.26	08:00:00	179336	179535	178923	179351	470014	1389369	1
2021.04.26	10:00:00	179358	179764	178694	179092	1499338	5373309	1
2021.04.26	12:00:00	179100	179299	178258	178509	768033	2829827	1
2021.04.26	14:00:00	178509	178605	178044	178531	663016	2431875	1
2021.04.26	16:00:00	178531	179092	177394	179085	597343	2300521	1
2021.04.27	08:00:00	179100	179284	178627	178827	343301	1067726	1
2021.04.27	10:00:00	178827	179454	177970	178229	1504611	6076956	1
2021.04.27	12:00:00	178229	178236	177328	177468	786864	3309287	1
2021.04.27	14:00:00	177476	177682	176228	176553	938556	3841283	1
2021.04.27	16:00:00	176560	177003	175940	175999	491107	2074460	1
2021.04.28	08:00:00	176605	177675	176479	177645	537237	1747231	1
2021.04.28	10:00:00	177653	178502	177601	178428	1073136	4216520	1
2021.04.28	12:00:00	178428	179055	178332	178797	695729	2745022	1
2021.04.28	14:00:00	178797	179572	178561	179462	829038	3325559	1
2021.04.28	16:00:00	179462	180119	179181	180074	548786	2324567	1
2021.04.29	08:00:00	179698	180207	179572	179639	490914	1506404	1
2021.04.29	10:00:00	179639	179978	178022	178199	1474859	5978286	1
2021.04.29	12:00:00	178199	178207	177298	178022	843188	3676913	1
2021.04.29	14:00:00	178015	178317	177535	178170	743753	3164751	1
2021.04.29	16:00:00	178177	178199	177431	177572	560132	2325503	1
2021.04.30	08:00:00	177232	177321	176405	176708	580942	1866535	1
2021.04.30	10:00:00	176700	177867	176221	176767	1483526	5863141	1
2021.04.30	12:00:00	176767	177749	176464	177417	962371	3911924	1
2021.04.30	14:00:00	177417	177978	176605	177047	986358	3991906	1
2021.04.30	16:00:00	177055	177084	175564	175785	629427	2569872	1
2021.05.03	08:00:00	176885	177070	176472	176723	360035	1153094	1
2021.05.03	10:00:00	176723	177675	175888	177143	1637662	6009250	1
2021.05.03	12:00:00	177151	177195	175431	175962	840382	3357284	1
2021.05.03	14:00:00	175962	177158	175586	176988	823537	3437981	1
2021.05.03	16:00:00	176988	177011	176088	176479	538115	2193950	1
2021.05.04	08:00:00	176088	176339	175623	176280	547187	1732383	1
2021.05.04	10:00:00	176280	176737	174633	174759	1636859	6366812	1
2021.05.04	12:00:00	174751	175778	174537	175261	980887	3899767	1
2021.05.04	14:00:00	175254	175549	174242	174382	897630	3659310	1
2021.05.04	16:00:00	174382	174515	174102	174493	447700	1867372	1
2021.05.05	08:00:00	175261	175593	174921	175409	455295	1453244	1
2021.05.05	10:00:00	175409	177114	175025	176915	1580589	5991872	1
2021.05.05	12:00:00	176907	177151	176819	176863	607902	2676270	1
2021.05.05	14:00:00	176863	177372	176841	177143	623148	2774468	1
2021.05.05	16:00:00	177143	177483	176619	177247	549267	2322987	1
2021.05.06	08:00:00	177217	177564	176885	177394	500681	1627567	1
2021.05.06	10:00:00	177394	177645	176228	176811	1609354	6147242	1
2021.05.06	12:00:00	176804	177047	176176	176988	847790	3404652	1
2021.05.06	14:00:00	176988	177350	176250	176686	895844	3591307	1
2021.05.06	16:00:00	176686	177800	176678	177741	481038	1970197	1
2021.05.07	08:00:00	178111	178657	177741	178398	505153	1552848	1
2021.05.07	10:00:00	178398	179410	177978	179277	1198179	4599825	1
2021.05.07	12:00:00	179270	179292	178613	178841	571887	2443176	1
2021.05.07	14:00:00	178841	179809	178694	179786	573993	2409982	1
2021.05.07	16:00:00	179794	181174	179749	180731	597176	2589956	1
2021.05.10	08:00:00	180569	181639	180569	181455	554323	1707634	1
2021.05.10	10:00:00	181455	181676	180318	180598	1265790	4841119	1
2021.05.10	12:00:00	180598	181263	180303	181027	698410	2776489	1
2021.05.10	14:00:00	181027	181078	180200	180790	870021	3616554	1
2021.05.10	16:00:00	180798	180849	180288	180429	462681	1833045	1
2021.05.11	08:00:00	179085	179469	178347	178494	545111	1727335	1
2021.05.11	10:00:00	178494	180141	177867	179971	1698329	6607787	1
2021.05.11	12:00:00	179971	180768	179801	180178	867239	3554947	1
2021.05.11	14:00:00	180178	181300	180133	181115	853569	3724420	1
2021.05.11	16:00:00	181115	181979	181027	181551	510725	2190532	1
2021.05.12	08:00:00	181248	181455	179506	180311	804707	2700808	1
2021.05.12	10:00:00	180311	180347	178775	178827	1487751	5366164	1
2021.05.12	12:00:00	178834	179004	177992	178635	933355	3784195	1
2021.05.12	14:00:00	178642	178908	177675	177845	917638	3743477	1
2021.05.12	16:00:00	177845	177860	176664	177033	656236	2868466	1
2021.05.13	08:00:00	177343	177800	176929	177712	606132	1942973	1
2021.05.13	10:00:00	177712	179506	177439	178864	1465699	5668028	1
2021.05.13	12:00:00	178864	179727	178458	179137	923176	3735396	1
2021.05.13	14:00:00	179137	179255	177225	179055	1090201	4491683	1
2021.05.13	16:00:00	179048	179284	178140	178613	494565	2009910	1
2021.05.14	08:00:00	179417	180569	179417	180244	550278	1868603	1
2021.05.14	10:00:00	180244	180835	179484	180015	1362058	5363823	1
2021.05.14	12:00:00	180023	180207	178930	179668	990005	3905795	1
2021.05.14	14:00:00	179661	180576	179004	180451	829227	3414021	1
2021.05.14	16:00:00	180458	180495	179838	179927	497659	2052527	1
2021.05.17	08:00:00	179299	179661	179151	179506	415307	1291516	1
2021.05.17	10:00:00	179506	181189	179462	180990	1431348	5134567	1
2021.05.17	12:00:00	180990	181049	180192	180665	769483	2782089	1
2021.05.17	14:00:00	180672	182031	180576	181957	743243	2795848	1
2021.05.17	16:00:00	181964	182156	181551	181625	414427	1622442	1
2021.05.18	08:00:00	182422	182614	181521	181713	558921	1831513	1
2021.05.18	10:00:00	181713	182311	181182	181521	1535765	5980368	1
2021.05.18	12:00:00	181514	182274	181270	182245	893307	3640465	1
2021.05.18	14:00:00	182245	182850	181839	182200	837733	3546403	1
2021.05.18	16:00:00	182200	182717	181462	181462	602888	2587021	1
2021.05.19	08:00:00	180067	180613	179698	179838	532778	1782835	1
2021.05.19	10:00:00	179838	181529	179676	180909	1664444	6349365	1
2021.05.19	12:00:00	180909	181639	180598	181329	833521	3193418	1
2021.05.19	14:00:00	181337	182341	180133	180436	1120361	4345490	1
2021.05.19	16:00:00	180436	181758	180178	181758	568776	2244315	1
2021.05.20	08:00:00	181595	181935	181322	181499	469249	1515554	1
2021.05.20	10:00:00	181499	181639	180731	181381	1285527	5134364	1
2021.05.20	12:00:00	181374	181625	180576	180790	855263	3454182	1
2021.05.20	14:00:00	180790	181307	180702	181226	678777	2892351	1
2021.05.20	16:00:00	181233	181536	181093	181226	438463	1854913	1
2021.05.21	08:00:00	181898	181972	181278	181300	318419	1048160	1
2021.05.21	10:00:00	181300	181484	180443	180650	1075989	4039449	1
2021.05.21	12:00:00	180658	180709	180000	180296	663266	2624178	1
2021.05.21	14:00:00	180303	180916	180207	180790	581095	2397159	1
2021.05.21	16:00:00	180790	181625	180731	181248	465663	1937392	1
2021.05.24	08:00:00	181536	181831	181167	181566	419924	1385726	1
2021.05.24	10:00:00	181566	182828	181322	181935	1207181	4860127	1
2021.05.24	12:00:00	181927	183197	181927	182990	673514	2757805	1
2021.05.24	14:00:00	182983	183551	182953	183382	615869	2755961	1
2021.05.24	16:00:00	183382	183714	183241	183293	450249	1950850	1
2021.05.25	08:00:00	183182	184061	183168	183751	515526	1797836	1
2021.05.25	10:00:00	183743	184460	183094	183234	1309364	5373978	1
