<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.07.16	12:00:00	122.85	122.85	121.04	121.15	46989	4394677	1
2021.07.19	00:00:00	119.50	119.91	118.89	119.00	23170	3011171	1
2021.07.19	12:00:00	118.97	119.74	118.64	119.74	52616	3475512	1
2021.07.20	00:00:00	119.38	120.33	118.88	120.07	13009	1749787	1
2021.07.20	12:00:00	120.06	120.84	119.61	120.60	48397	5212756	1
2021.07.21	00:00:00	120.65	121.28	120.46	120.70	10733	1758941	1
2021.07.21	12:00:00	120.72	121.28	120.59	121.12	25012	2416683	1
2021.07.22	00:00:00	121.08	121.30	120.60	120.67	11652	725506	1
2021.07.22	12:00:00	120.68	121.60	120.64	121.43	34370	1470685	1
2021.07.23	00:00:00	121.33	121.36	120.63	120.86	14352	762539	1
2021.07.23	12:00:00	120.86	120.89	119.62	120.20	25424	3303143	1
2021.07.26	00:00:00	120.32	121.30	120.32	121.29	10236	1509350	1
2021.07.26	12:00:00	121.29	121.42	120.82	121.20	26652	2121000	1
2021.07.27	00:00:00	120.74	120.74	119.80	120.11	6220	1162797	1
2021.07.27	12:00:00	120.12	120.27	118.90	119.76	48886	3503497	1
2021.07.28	00:00:00	120.90	121.17	120.20	120.41	9838	3426235	1
2021.07.28	12:00:00	120.40	121.90	120.33	121.45	56852	4724435	1
2021.07.29	00:00:00	121.42	121.69	120.13	120.38	7599	1128348	1
2021.07.29	12:00:00	120.38	121.14	120.23	120.73	23850	2394516	1
2021.07.30	00:00:00	119.65	120.24	118.93	118.96	13287	1741008	1
2021.07.30	12:00:00	118.96	119.12	117.10	117.11	48119	6584902	1
2021.08.02	00:00:00	118.88	119.80	118.61	119.37	40225	3238293	1
2021.08.02	12:00:00	119.37	119.68	117.60	117.60	113279	4880365	1
2021.08.03	00:00:00	117.79	118.23	116.13	116.81	32124	2966662	1
2021.08.03	12:00:00	116.79	119.05	116.78	118.73	93821	3828495	1
2021.08.04	00:00:00	118.21	118.51	116.85	117.31	13186	2420848	1
2021.08.04	12:00:00	117.30	117.79	116.38	116.96	31882	4054239	1
2021.08.05	00:00:00	118.24	118.89	118.09	118.44	16533	3584330	1
2021.08.05	12:00:00	118.41	118.53	116.46	116.93	48649	5674468	1
2021.08.06	00:00:00	117.40	117.83	116.91	117.51	8813	1867996	1
2021.08.06	12:00:00	117.52	118.59	117.34	118.24	26558	3258806	1
2021.08.09	00:00:00	117.79	118.69	117.60	117.60	50954	1909627	1
2021.08.09	12:00:00	117.60	118.92	117.58	118.14	26625	4187840	1
2021.08.10	00:00:00	118.50	118.82	118.06	118.62	53894	1676926	1
2021.08.10	12:00:00	118.62	118.80	117.39	117.57	147900	4095773	1
2021.08.11	00:00:00	117.49	117.49	116.18	116.62	52606	2051694	1
2021.08.11	12:00:00	116.62	118.08	116.44	117.26	59734	3849677	1
2021.08.12	00:00:00	117.29	117.29	115.88	116.34	17738	1936840	1
2021.08.12	12:00:00	116.33	117.18	115.87	115.87	51495	5702048	1
2021.08.13	00:00:00	116.45	116.60	115.35	115.78	38559	2178596	1
2021.08.13	12:00:00	115.82	116.68	115.76	116.56	40197	3338770	1
2021.08.16	00:00:00	116.18	116.18	114.79	114.96	16575	1941493	1
2021.08.16	12:00:00	114.95	115.08	114.21	114.63	95604	7850149	1
2021.08.17	00:00:00	114.30	114.60	113.61	113.69	28928	2979013	1
2021.08.17	12:00:00	113.68	114.00	111.89	113.35	106446	10313058	1
2021.08.18	00:00:00	113.06	113.17	112.08	112.58	21762	2201508	1
2021.08.18	12:00:00	112.56	114.36	112.06	112.06	104497	12034980	1
2021.08.19	00:00:00	110.82	111.57	110.00	111.16	31494	3320417	1
2021.08.19	12:00:00	111.16	113.17	110.87	112.85	98687	9007967	1
2021.08.20	00:00:00	111.49	112.61	111.37	112.55	21597	2565915	1
2021.08.20	12:00:00	112.55	113.87	112.50	113.65	64468	5017296	1
2021.08.23	00:00:00	113.65	113.94	112.80	113.48	11987	1120082	1
2021.08.23	12:00:00	113.48	113.62	112.59	113.05	42670	3642100	1
2021.08.24	00:00:00	114.55	115.73	114.24	115.56	17991	2312686	1
2021.08.24	12:00:00	115.57	115.89	115.28	115.63	51267	4606422	1
2021.08.25	00:00:00	115.11	115.38	114.66	115.07	12563	1572001	1
2021.08.25	12:00:00	115.06	116.14	114.88	116.14	39666	3246301	1
2021.08.26	00:00:00	115.66	116.25	115.38	115.47	14452	1780940	1
2021.08.26	12:00:00	115.45	115.45	114.07	114.07	37409	4805013	1
2021.08.27	00:00:00	114.65	115.61	114.51	115.44	21347	1523953	1
