<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.10	09:00:00	360980.55	361411.67	360458.68	360504.06	199	238	1
2024.07.10	09:02:00	360504.06	361139.39	360254.46	360254.46	224	260	1
2024.07.10	09:04:00	360413.30	360708.27	360141.01	360345.23	147	166	1
2024.07.10	09:06:00	360277.15	361003.25	360231.77	360867.10	283	342	1
2024.07.10	09:08:00	360935.17	361207.46	359936.80	360186.39	341	391	1
2024.07.10	09:10:00	360118.32	360753.65	360118.32	360526.75	141	169	1
2024.07.10	09:12:00	360617.51	361661.26	360617.51	361207.46	454	544	1
2024.07.10	09:14:00	361298.22	361298.22	360799.03	360844.41	163	197	1
2024.07.10	09:16:00	360799.03	360957.86	359619.13	360095.63	523	610	1
2024.07.10	09:18:00	360027.56	360277.15	359619.13	359664.52	255	321	1
2024.07.10	09:20:00	359709.90	359914.11	359301.47	359460.30	232	266	1
2024.07.10	09:22:00	359369.54	359551.06	359142.64	359165.33	191	231	1
2024.07.10	09:24:00	359233.40	359414.92	358620.76	359346.85	512	684	1
2024.07.10	09:26:00	359233.40	359278.78	358802.28	359074.57	215	294	1
2024.07.10	09:28:00	359006.50	359210.71	358893.04	359097.26	117	141	1
2024.07.10	09:30:00	358983.81	358983.81	357418.17	357667.77	589	733	1
2024.07.10	09:32:00	357622.38	357871.98	355852.54	355943.30	1385	1714	1
2024.07.10	09:34:00	356102.13	356669.39	355262.59	355444.11	1201	1486	1
2024.07.10	09:36:00	355444.11	356737.46	355239.90	356533.25	903	1103	1
2024.07.10	09:38:00	356442.49	356646.70	355693.71	356419.80	672	864	1
2024.07.10	09:40:00	356419.80	356737.46	355784.47	355875.23	398	474	1
2024.07.10	09:42:00	355807.16	356147.51	355444.11	355739.09	379	432	1
2024.07.10	09:44:00	355761.78	356056.75	355194.52	355194.52	336	403	1
2024.07.10	09:46:00	355217.21	355875.23	354309.60	355761.78	1264	1585	1
2024.07.10	09:48:00	355761.78	356215.58	355625.64	356056.75	459	559	1
2024.07.10	09:50:00	356034.06	356419.80	355126.45	355285.28	707	895	1
2024.07.10	09:52:00	355285.28	355943.30	355262.59	355739.09	283	317	1
2024.07.10	09:54:00	355693.71	356056.75	355058.38	355262.59	361	424	1
2024.07.10	09:56:00	355262.59	356147.51	355058.38	356147.51	336	420	1
2024.07.10	09:58:00	356147.51	356918.98	355988.68	356828.22	434	514	1
2024.07.10	10:00:00	356828.22	357622.38	356555.94	357304.72	876	1035	1
2024.07.10	10:02:00	357304.72	357577.00	356283.66	356419.80	652	756	1
2024.07.10	10:04:00	356351.73	356782.84	355602.95	356714.77	574	696	1
2024.07.10	10:06:00	356714.77	357418.17	356487.87	357191.27	421	502	1
2024.07.10	10:08:00	357236.65	357350.10	356828.22	357123.20	331	385	1
2024.07.10	10:10:00	357100.51	357418.17	356828.22	357372.79	307	365	1
2024.07.10	10:12:00	357372.79	357667.77	357077.82	357350.10	305	357	1
2024.07.10	10:14:00	357372.79	357554.31	356646.70	356737.46	473	555	1
2024.07.10	10:16:00	356737.46	356873.60	356192.89	356306.35	418	541	1
2024.07.10	10:18:00	356283.66	356782.84	356124.82	356397.11	332	396	1
2024.07.10	10:20:00	356510.56	356896.29	355943.30	356034.06	408	462	1
2024.07.10	10:22:00	356124.82	356397.11	355398.73	355761.78	555	643	1
2024.07.10	10:24:00	355739.09	356283.66	355534.87	356170.20	348	422	1
2024.07.10	10:26:00	356215.58	356351.73	355693.71	356079.44	270	302	1
2024.07.10	10:28:00	356147.51	356329.04	355512.18	356238.27	331	388	1
2024.07.10	10:30:00	356215.58	356805.53	355693.71	356147.51	704	851	1
2024.07.10	10:32:00	356170.20	356510.56	355693.71	355761.78	351	434	1
2024.07.10	10:34:00	355829.85	356192.89	354922.23	355217.21	596	689	1
2024.07.10	10:36:00	355239.90	356102.13	354354.98	355625.64	1165	1363	1
2024.07.10	10:38:00	355602.95	356215.58	355534.87	355965.99	468	568	1
2024.07.10	10:40:00	355943.30	356306.35	355058.38	355171.83	611	761	1
2024.07.10	10:42:00	355171.83	356056.75	354445.74	354627.26	1007	1222	1
2024.07.10	10:44:00	354604.57	355671.02	354014.62	355625.64	904	1144	1
2024.07.10	10:46:00	355625.64	355852.54	354876.85	355648.33	410	519	1
2024.07.10	10:48:00	355716.40	355739.09	354332.29	354423.05	507	613	1
2024.07.10	10:50:00	354377.67	354718.02	353991.93	354354.98	418	497	1
2024.07.10	10:52:00	354400.36	354876.85	354082.69	354718.02	429	529	1
2024.07.10	10:54:00	354695.33	355285.28	354354.98	354718.02	464	586	1
2024.07.10	10:56:00	354740.71	355534.87	354649.95	354944.93	349	425	1
2024.07.10	10:58:00	354967.62	355897.92	354899.54	355739.09	300	354	1
2024.07.10	11:00:00	355761.78	356056.75	355126.45	355829.85	587	732	1
2024.07.10	11:02:00	355829.85	356260.96	355602.95	356238.27	370	447	1
2024.07.10	11:04:00	356283.66	356419.80	355829.85	356397.11	445	533	1
2024.07.10	11:06:00	356397.11	356487.87	355875.23	355988.68	333	380	1
2024.07.10	11:08:00	355920.61	356124.82	355625.64	355716.40	321	374	1
2024.07.10	11:10:00	355807.16	356147.51	354808.78	354922.23	409	483	1
2024.07.10	11:12:00	354944.93	355126.45	354150.76	354967.62	631	780	1
2024.07.10	11:14:00	354944.93	355126.45	354468.43	354468.43	353	422	1
2024.07.10	11:16:00	354445.74	354513.81	353991.93	354196.14	514	584	1
2024.07.10	11:18:00	354241.52	355557.56	354105.38	354740.71	727	878	1
2024.07.10	11:20:00	354831.47	355376.04	354718.02	354944.93	292	363	1
2024.07.10	11:22:00	354899.54	355512.18	354808.78	355194.52	227	251	1
2024.07.10	11:24:00	355217.21	355852.54	355217.21	355829.85	341	413	1
2024.07.10	11:26:00	355852.54	356215.58	355716.40	355807.16	293	335	1
2024.07.10	11:28:00	355784.47	355988.68	355534.87	355988.68	262	338	1
2024.07.10	11:30:00	355920.61	356374.42	355807.16	356124.82	316	384	1
2024.07.10	11:32:00	356124.82	356397.11	355330.66	355376.04	372	464	1
2024.07.10	11:34:00	355376.04	355693.71	355081.07	355239.90	470	628	1
2024.07.10	11:36:00	355262.59	355602.95	355081.07	355285.28	195	245	1
2024.07.10	11:38:00	355285.28	355807.16	355194.52	355761.78	182	214	1
2024.07.10	11:40:00	355761.78	355807.16	354899.54	355013.00	298	373	1
2024.07.10	11:42:00	355013.00	355466.80	354763.40	355330.66	306	405	1
2024.07.10	11:44:00	355285.28	355512.18	355058.38	355058.38	186	224	1
2024.07.10	11:46:00	355149.14	355217.21	354309.60	354536.50	437	549	1
2024.07.10	11:48:00	354559.19	355512.18	354559.19	355307.97	452	540	1
2024.07.10	11:50:00	355285.28	355602.95	354944.93	355081.07	325	378	1
2024.07.10	11:52:00	355081.07	355194.52	354718.02	355103.76	232	256	1
2024.07.10	11:54:00	355103.76	355353.35	354876.85	354876.85	196	216	1
2024.07.10	11:56:00	354854.16	355444.11	354854.16	355444.11	184	205	1
2024.07.10	11:58:00	355466.80	355784.47	355239.90	355285.28	309	381	1
2024.07.10	12:00:00	355330.66	355466.80	354581.88	354763.40	384	467	1
2024.07.10	12:02:00	354718.02	354899.54	354400.36	354649.95	290	345	1
2024.07.10	12:04:00	354627.26	354695.33	354128.07	354128.07	389	456	1
2024.07.10	12:06:00	354128.07	354718.02	354060.00	354286.91	435	557	1
2024.07.10	12:08:00	354309.60	354944.93	354128.07	354445.74	267	325	1
2024.07.10	12:10:00	354491.12	355194.52	354423.05	355194.52	236	289	1
2024.07.10	12:12:00	355239.90	355716.40	355081.07	355239.90	496	625	1
2024.07.10	12:14:00	355217.21	355648.33	355171.83	355330.66	277	346	1
2024.07.10	12:16:00	355330.66	355965.99	355285.28	355943.30	343	455	1
2024.07.10	12:18:00	355943.30	356124.82	355671.02	355829.85	369	469	1
2024.07.10	12:20:00	355807.16	356056.75	355761.78	355965.99	200	254	1
2024.07.10	12:22:00	356011.37	356260.96	355852.54	356147.51	270	331	1
2024.07.10	12:24:00	356170.20	356397.11	356011.37	356124.82	299	399	1
2024.07.10	12:26:00	356102.13	356238.27	355897.92	355897.92	254	314	1
2024.07.10	12:28:00	355920.61	356419.80	355852.54	356238.27	304	430	1
2024.07.10	12:30:00	356238.27	356555.94	355693.71	356533.25	525	678	1
2024.07.10	12:32:00	356555.94	356714.77	356192.89	356624.01	441	561	1
2024.07.10	12:34:00	356601.32	356624.01	356011.37	356170.20	299	393	1
2024.07.10	12:36:00	356170.20	356351.73	356124.82	356215.58	135	154	1
2024.07.10	12:38:00	356215.58	356283.66	356102.13	356283.66	114	153	1
2024.07.10	12:40:00	356238.27	356419.80	356124.82	356215.58	146	173	1
2024.07.10	12:42:00	356238.27	357032.44	356011.37	356918.98	441	522	1
2024.07.10	12:44:00	356850.91	357350.10	356828.22	356918.98	466	575	1
2024.07.10	12:46:00	356873.60	356941.67	356260.96	356283.66	530	633	1
2024.07.10	12:48:00	356260.96	357168.58	356124.82	356646.70	622	835	1
2024.07.10	12:50:00	356669.39	357123.20	356238.27	356442.49	437	582	1
2024.07.10	12:52:00	356397.11	356782.84	356351.73	356669.39	218	306	1
2024.07.10	12:54:00	356669.39	356987.06	356487.87	356533.25	179	216	1
2024.07.10	12:56:00	356487.87	356510.56	355285.28	355897.92	682	893	1
2024.07.10	12:58:00	355897.92	355897.92	355466.80	355466.80	191	246	1
2024.07.10	13:00:00	355512.18	355965.99	355285.28	355807.16	369	471	1
2024.07.10	13:02:00	355807.16	356124.82	355489.49	355897.92	234	270	1
2024.07.10	13:04:00	355807.16	356555.94	355648.33	356465.18	382	450	1
2024.07.10	13:06:00	356465.18	356646.70	356260.96	356533.25	256	300	1
2024.07.10	13:08:00	356533.25	356624.01	356260.96	356306.35	186	240	1
2024.07.10	13:10:00	356329.04	356828.22	355852.54	356782.84	465	617	1
2024.07.10	13:12:00	356737.46	357055.13	356419.80	356624.01	347	424	1
2024.07.10	13:14:00	356601.32	356760.15	356487.87	356601.32	127	148	1
2024.07.10	13:16:00	356624.01	357213.96	356578.63	356805.53	305	378	1
2024.07.10	13:18:00	356805.53	356964.37	356329.04	356351.73	160	177	1
2024.07.10	13:20:00	356419.80	356805.53	356260.96	356419.80	245	296	1
2024.07.10	13:22:00	356442.49	356873.60	356238.27	356487.87	233	265	1
2024.07.10	13:24:00	356533.25	357191.27	356533.25	357100.51	273	336	1
2024.07.10	13:26:00	357077.82	357191.27	356737.46	357123.20	271	335	1
2024.07.10	13:28:00	357100.51	357440.86	356987.06	357213.96	283	384	1
2024.07.10	13:30:00	357236.65	357327.41	356805.53	357123.20	306	415	1
